step,horizon,loss,diff_rollout_loss_scaled,critic_loss_raw,critic_loss_weight,critic_loss_scaled,critic_output_mean,critic_target_mean,critic_error_mean,critic_error_norm,grad_norm,success_rate_batch,action_saturation_rate,final_position_norm_mean,final_velocity_norm_mean,final_angular_velocity_norm_mean,finite
61,32,0.0915772,0.0418638,0.497135,0.1,0.0497135,-0.000510164,-1.22657e-11,-0.000510164,1250.54,0.285806,0.378825,0,0.228664,0.829466,0.157706,true
62,32,0.0680134,0.0180796,0.499338,0.1,0.0499338,0.000488793,9.74924e-12,0.000488793,1253.31,0.239985,0.48938,0,0.20781,0.526395,0.152209,true
63,32,0.063079,0.013172,0.49907,0.1,0.049907,0.00113509,1.8203e-11,0.00113509,1252.97,0.158412,0.561768,0,0.203185,0.451634,0.121619,true
64,32,0.0714968,0.0217444,0.497524,0.1,0.0497524,0.000369472,-1.10894e-11,0.000369472,1251.03,0.19648,0.533427,0,0.211083,0.582731,0.131445,true
65,32,0.0914494,0.0417384,0.49711,0.1,0.049711,-0.00056333,1.20475e-11,-0.00056333,1250.51,0.275535,0.377299,0,0.228307,0.829448,0.148813,true
66,32,0.0680127,0.0180824,0.499303,0.1,0.0499303,0.000449248,3.51352e-11,0.000449248,1253.26,0.225176,0.490275,0,0.207511,0.527183,0.143926,true
67,32,0.0630899,0.0131872,0.499027,0.1,0.0499027,0.00109671,3.05377e-11,0.00109671,1252.92,0.155142,0.561991,0,0.202846,0.452795,0.115011,true
68,32,0.0715297,0.0217852,0.497445,0.1,0.0497445,0.000318719,-2.10917e-11,0.000318719,1250.93,0.190587,0.532552,0,0.211242,0.583469,0.124704,true
69,32,0.0913339,0.0416323,0.497016,0.1,0.0497016,-0.000645349,5.47234e-13,-0.000645349,1250.39,0.268119,0.379171,0,0.22821,0.828383,0.141804,true
70,32,0.0679189,0.0179886,0.499303,0.1,0.0499303,0.000388938,3.22897e-11,0.000388938,1253.26,0.214769,0.49231,0,0.207363,0.526201,0.138145,true
71,32,0.0629986,0.0130988,0.498998,0.1,0.0498998,0.00105737,2.03841e-11,0.00105737,1252.88,0.15177,0.563558,0,0.20304,0.452188,0.109716,true
72,32,0.0714594,0.0217207,0.497388,0.1,0.0497388,0.000220482,5.39246e-11,0.000220482,1250.86,0.187102,0.532003,0,0.210743,0.583903,0.11936,true
73,32,0.0911265,0.0414319,0.496946,0.1,0.0496946,-0.000751754,-1.88521e-11,-0.000751754,1250.3,0.262166,0.378845,0,0.228513,0.82721,0.135419,true
74,32,0.067757,0.0178283,0.499287,0.1,0.0499287,0.000337952,2.79704e-11,0.000337952,1253.24,0.20605,0.495178,0,0.206741,0.524384,0.132381,true
75,32,0.0629803,0.0130861,0.498942,0.1,0.0498942,0.00101506,8.40124e-13,0.00101506,1252.81,0.150516,0.561035,0,0.203031,0.451861,0.105385,true
76,32,0.0713463,0.0216124,0.497339,0.1,0.0497339,0.000172814,1.64476e-12,0.000172814,1250.8,0.181239,0.532572,0,0.21078,0.582484,0.113514,true
77,32,0.0911255,0.0414388,0.496867,0.1,0.0496867,-0.000823874,-1.33435e-11,-0.000823874,1250.2,0.256885,0.38033,0,0.227868,0.827355,0.129431,true
78,32,0.0677104,0.0177869,0.499234,0.1,0.0499234,0.000258321,-1.52534e-11,0.000258321,1253.18,0.195651,0.493734,0,0.207187,0.524221,0.126169,true
79,32,0.0629397,0.0130466,0.498932,0.1,0.0498932,0.000977544,2.36201e-11,0.000977544,1252.8,0.144723,0.562866,0,0.203117,0.451637,0.0998795,true
80,32,0.0711654,0.0214374,0.49728,0.1,0.049728,0.000155968,5.49152e-12,0.000155968,1250.72,0.175266,0.53068,0,0.210551,0.581533,0.107956,true
81,32,0.0909969,0.0413156,0.496813,0.1,0.0496813,-0.00088069,-1.75415e-11,-0.00088069,1250.14,0.25431,0.379679,0,0.227851,0.827189,0.124678,true
82,32,0.0676977,0.0177769,0.499208,0.1,0.0499208,0.000201689,2.58291e-12,0.000201689,1253.14,0.188404,0.495097,0,0.207726,0.524655,0.121084,true
83,32,0.06295,0.0130587,0.498913,0.1,0.0498913,0.000957877,1.70439e-11,0.000957877,1252.77,0.139488,0.560506,0,0.20309,0.453364,0.0951633,true
84,32,0.0711052,0.0213803,0.497249,0.1,0.0497249,0.000111051,-9.1591e-12,0.000111051,1250.68,0.168457,0.532043,0,0.21027,0.581052,0.102481,true
