step,horizon,loss,diff_rollout_loss_scaled,critic_loss_raw,critic_loss_weight,critic_loss_scaled,critic_output_mean,critic_target_mean,critic_error_mean,critic_error_norm,grad_norm,success_rate_batch,action_saturation_rate,final_position_norm_mean,final_velocity_norm_mean,final_angular_velocity_norm_mean,finite
129,64,0.026956,0.00190807,0.250479,0.1,0.0250479,-0.011862,7.38557e-12,-0.011862,1255.34,0.248839,1,0.0028704,0.192913,0.112593,0.0265103,true
130,64,0.0269579,0.00155505,0.254029,0.1,0.0254029,0.00335033,1.35656e-11,0.00335033,1264.2,0.0355369,1,0.000868479,0.192428,0.0833691,0.0265451,true
131,64,0.027144,0.00177776,0.253662,0.1,0.0253662,0.0111812,-9.01716e-12,0.0111812,1263.29,0.111464,1,7.85192e-05,0.192419,0.0991933,0.0259584,true
132,64,0.0260249,0.001691,0.243339,0.1,0.0243339,0.0226317,1.51926e-11,0.0226317,1237.32,0.186744,1,0,0.192844,0.0937331,0.0256691,true
133,64,0.0268879,0.00190513,0.249828,0.1,0.0249828,-0.0103796,-1.44207e-12,-0.0103796,1253.71,0.240389,1,0.00266671,0.193078,0.1124,0.0263685,true
134,64,0.0269943,0.00154349,0.254508,0.1,0.0254508,0.00482589,1.77037e-11,0.00482589,1265.4,0.0270044,1,0.000839869,0.19226,0.0821453,0.0265645,true
135,64,0.0272264,0.00177049,0.254559,0.1,0.0254559,0.0113719,1.55522e-12,0.0113719,1265.52,0.110387,1,7.26382e-05,0.192135,0.0985638,0.0258404,true
136,64,0.0259353,0.00169046,0.242448,0.1,0.0242448,0.0215583,1.22845e-11,0.0215583,1235.05,0.177591,1,0,0.192826,0.09365,0.0256205,true
137,64,0.0268755,0.00188518,0.249904,0.1,0.0249904,-0.0102351,-4.96814e-12,-0.0102351,1253.9,0.247925,1,0.00261482,0.192451,0.111318,0.0263248,true
138,64,0.0269516,0.00154352,0.254081,0.1,0.0254081,0.00367075,1.13219e-12,0.00367075,1264.33,0.0318977,1,0.000798146,0.192855,0.0814078,0.0264153,true
139,64,0.0270787,0.00176865,0.253101,0.1,0.0253101,0.0106709,-2.7461e-11,0.0106709,1261.89,0.109148,1,7.27971e-05,0.192575,0.0980716,0.0258017,true
140,64,0.0259207,0.00168358,0.242371,0.1,0.0242371,0.0219381,-1.41213e-11,0.0219381,1234.86,0.171015,1,0,0.193068,0.0928593,0.0255785,true
141,64,0.0268238,0.00187821,0.249456,0.1,0.0249456,-0.00922573,-2.49863e-11,-0.00922573,1252.77,0.252972,1,0.00269874,0.192503,0.11079,0.0262591,true
142,64,0.0270434,0.00154042,0.255029,0.1,0.0255029,0.00305215,-1.38351e-11,0.00305215,1266.69,0.0441583,1,0.000822465,0.192994,0.0807862,0.0264285,true
143,64,0.0269871,0.00176383,0.252233,0.1,0.0252233,0.0106164,-3.65132e-12,0.0106164,1259.73,0.0986784,1,5.49952e-05,0.192672,0.0975288,0.0258532,true
144,64,0.0258509,0.00167698,0.241739,0.1,0.0241739,0.0218298,-1.49247e-11,0.0218298,1233.24,0.175677,1,0,0.193215,0.0924229,0.0254333,true
