step,loss,tracking,position,velocity,attitude,omega,clf,outward,tail,du,ddu,sat,grad_norm,seconds,success_rate,tail_success_rate,invalid_fraction,full_position_mean,full_position_max_mean,full_position_max_std,full_angle_mean,full_angle_max_mean,full_angle_max_std,full_linear_velocity_mean,full_linear_velocity_max_mean,full_linear_velocity_max_std,full_angular_velocity_mean,full_angular_velocity_max_mean,full_angular_velocity_max_std,full_angular_acceleration_mean,full_angular_acceleration_max_mean,full_angular_acceleration_max_std,full_action_mean,full_action_max_mean,full_action_max_std,full_action_relative_mean,full_action_relative_max_mean,full_action_relative_max_std,tail_position_mean,tail_position_max_mean,tail_position_max_std,tail_angle_mean,tail_angle_max_mean,tail_angle_max_std,tail_linear_velocity_mean,tail_linear_velocity_max_mean,tail_linear_velocity_max_std,tail_angular_velocity_mean,tail_angular_velocity_max_mean,tail_angular_velocity_max_std,tail_angular_acceleration_mean,tail_angular_acceleration_max_mean,tail_angular_acceleration_max_std,tail_action_mean,tail_action_max_mean,tail_action_max_std,tail_action_relative_mean,tail_action_relative_max_mean,tail_action_relative_max_std,full_position_settling_fraction_10mm,tail_position_settling_fraction_10mm
631,0.018948137760162354,0.018942663446068764,0.014396434649825096,0.003097780980169773,0.0013159537920728326,0.0001361132599413395,2.7041127736993076e-07,6.116973963798955e-05,6.626006552323815e-07,1.6013998902053572e-05,7.316693313441647e-07,0.0,0.014009570702910423,2353.9083832299802,1.0,1.0,0.0,0.1615770012140274,0.9763432741165161,0.26776111125946045,0.05759391933679581,0.4361116290092468,0.1523188352584839,0.22508317232131958,1.1668169498443604,0.301574170589447,0.35728058218955994,3.1254982948303223,1.29698646068573,4.790783405303955,36.90280532836914,15.507935523986816,0.02822950854897499,0.1644148826599121,0.04573573172092438,0.014114754274487495,0.08220744132995605,0.02286786399781704,0.0015129281673580408,0.0017196545377373695,0.0006829018821008503,0.004607485607266426,0.004734218120574951,0.00039606192149221897,0.0012966342037543654,0.0021838622633367777,0.0010275228414684534,0.01238080020993948,0.021339399740099907,0.010636593215167522,0.24292872846126556,0.42069533467292786,0.21293844282627106,0.0005876094219274819,0.0011123598087579012,0.000655159936286509,0.00029380476917140186,0.0005561802536249161,0.0003275805211160332,1.0,1.0
632,0.018986603245139122,0.018981466069817543,0.014448778703808784,0.0030804758425801992,0.0013231890043243766,0.00013254098303150386,2.6289566790183017e-07,5.846378189744428e-05,5.819834427711612e-07,1.5952455214574002e-05,7.296620765373518e-07,0.0,0.014408928342163563,2357.636802634923,1.0,1.0,0.0,0.16100730001926422,0.9674581289291382,0.2845463156700134,0.057725876569747925,0.43634599447250366,0.14918304979801178,0.22393232583999634,1.160941243171692,0.30443233251571655,0.3527452051639557,3.072422504425049,1.2629221677780151,4.711070537567139,35.916221618652344,14.697784423828125,0.02848666161298752,0.16613754630088806,0.04509074240922928,0.014243331737816334,0.08306877315044403,0.02254537120461464,0.0012394106015563011,0.001429693540558219,0.0005853865295648575,0.0046537211164832115,0.004787103738635778,0.00037469982635229826,0.001231906469911337,0.0020953628700226545,0.0010157081997022033,0.01198576670140028,0.020709076896309853,0.010905739851295948,0.2357536256313324,0.40855687856674194,0.22076264023780823,0.00056890316773206,0.001063549192622304,0.0006546603399328887,0.00028445152565836906,0.0005317743634805083,0.00032732979161664844,1.0,1.0
633,0.019734326750040054,0.01972879283130169,0.015079174190759659,0.003168045310303569,0.0013452671701088548,0.0001398322347085923,2.9374709242802055e-07,6.149732507765293e-05,5.419962576524995e-07,1.6203710401896387e-05,7.652582212358539e-07,0.0,0.015054572373628616,2361.3621905329637,1.0,1.0,0.0,0.1648501306772232,0.9887527227401733,0.282484233379364,0.057829033583402634,0.44103217124938965,0.1595436930656433,0.2271193563938141,1.1829215288162231,0.30743974447250366,0.36276426911354065,3.151370048522949,1.2894814014434814,4.884488582611084,37.357139587402344,15.315099716186523,0.028345370665192604,0.1668492704629898,0.045390062034130096,0.014172684401273727,0.0834246352314949,0.022695031017065048,0.0010587273864075541,0.001271126326173544,0.0005912539782002568,0.004703836515545845,0.004856680985540152,0.00037412141682580113,0.0012517800787463784,0.0020802298095077276,0.001015019603073597,0.012669465504586697,0.02202880010008812,0.011386681348085403,0.24865573644638062,0.4330129325389862,0.2277800589799881,0.0005461483960971236,0.00102859060280025,0.000598850310780108,0.0002730742853600532,0.0005142955342307687,0.00029942503897473216,1.0,1.0
634,0.019367121160030365,0.019361544400453568,0.014760438352823257,0.0031469380483031273,0.0013214402133598924,0.000135835784021765,2.652550676884857e-07,6.244997348403558e-05,5.486213581207267e-07,1.6048948964453302e-05,7.399366950266995e-07,0.0,0.013649930246174335,2365.0868123939727,1.0,1.0,0.0,0.16317518055438995,0.9820153713226318,0.2754150331020355,0.05785536393523216,0.4353499412536621,0.1462077796459198,0.22623923420906067,1.1786978244781494,0.30925920605659485,0.35855528712272644,3.0900001525878906,1.280237078666687,4.793020725250244,36.06330871582031,14.49699592590332,0.028720641508698463,0.16731759905815125,0.04541084170341492,0.014360321685671806,0.08365879207849503,0.022705422714352608,0.0009008186752907932,0.0011231440585106611,0.0005608522915281355,0.004784052725881338,0.004932404961436987,0.00037296360824257135,0.0012289894511923194,0.0020587481558322906,0.0009260955848731101,0.012453672476112843,0.02160719782114029,0.011081649921834469,0.24564369022846222,0.4265926480293274,0.218036949634552,0.0005557734984904528,0.0010435194708406925,0.000599249207880348,0.0002778867201413959,0.0005217590951360762,0.00029962550615891814,1.0,1.0
635,0.019485250115394592,0.019480690360069275,0.014810092747211456,0.0031659251544624567,0.0013681411510333419,0.00013981360825709999,2.6764220706354536e-07,5.161232911632396e-05,5.570806820287544e-07,1.5950250599416904e-05,7.179755812103394e-07,0.0,0.015514795668423176,2368.815638880944,1.0,1.0,0.0,0.16367219388484955,0.9889808893203735,0.26414576172828674,0.058576349169015884,0.4464928209781647,0.14877407252788544,0.22746887803077698,1.1879043579101562,0.29324108362197876,0.3598826825618744,3.1750082969665527,1.3065332174301147,4.806905269622803,37.3416633605957,15.610780715942383,0.028269190341234207,0.16738659143447876,0.04238896816968918,0.014134595170617104,0.08369329571723938,0.02119448408484459,0.0009735379717312753,0.0012018278939649463,0.0005510679911822081,0.00473873782902956,0.004873389378190041,0.00035683903843164444,0.0011994015658274293,0.0020272615365684032,0.0009421227150596678,0.01225978322327137,0.021118277683854103,0.010081414133310318,0.24169056117534637,0.41905444860458374,0.20477056503295898,0.0005373794701881707,0.0010173370828852057,0.0005490908515639603,0.0002686897641979158,0.000508668483234942,0.00027454542578198016,1.0,1.0
636,0.019975703209638596,0.019970141351222992,0.01523558795452118,0.003200122155249119,0.0013943447265774012,0.00014388127601705492,3.044428353859985e-07,6.0935490182600915e-05,5.378645937526016e-07,1.635577245906461e-05,7.749729320494225e-07,0.0,0.015800323337316513,2372.5481437359704,1.0,1.0,0.0,0.1654837429523468,0.9937942028045654,0.28229478001594543,0.05877005681395531,0.45032060146331787,0.16109317541122437,0.22785350680351257,1.1912202835083008,0.3118956387042999,0.36666738986968994,3.1953248977661133,1.3341931104660034,4.944493293762207,37.96717071533203,15.77940559387207,0.028298409655690193,0.16664695739746094,0.04340830445289612,0.014149204827845097,0.08332347869873047,0.02170415222644806,0.001324180979281664,0.0015178835019469261,0.000543115078471601,0.004661224782466888,0.004804127383977175,0.00037180891376920044,0.0012091903481632471,0.002045054454356432,0.0009905239567160606,0.012819969095289707,0.022042281925678253,0.010768888518214226,0.253648966550827,0.4367660880088806,0.22067661583423615,0.0005498082609847188,0.0010270184138789773,0.0006258412613533437,0.00027490410138852894,0.0005135085666552186,0.0003129203978460282,1.0,1.0
637,0.019729143008589745,0.019724369049072266,0.015065297484397888,0.003186899470165372,0.0013385475613176823,0.00013705645687878132,2.791229292142816e-07,5.288085594656877e-05,5.770428970208741e-07,1.6392357792938128e-05,7.698830586377881e-07,0.0,0.0195096954703331,2376.2691154539352,1.0,1.0,0.0,0.16452322900295258,0.9873007535934448,0.28633901476860046,0.05767449736595154,0.4395787715911865,0.15374545753002167,0.2267850935459137,1.1878942251205444,0.31502285599708557,0.3571219742298126,3.1159543991088867,1.2582507133483887,4.777753829956055,36.437469482421875,14.643160820007324,0.028859369456768036,0.16893386840820312,0.04380939528346062,0.014429684728384018,0.08446693420410156,0.02190469764173031,0.0013581814710050821,0.0015664445236325264,0.0006051599630154669,0.004667170345783234,0.004801903385668993,0.0003754714853130281,0.0012062088353559375,0.0020450723823159933,0.00097999582067132,0.012371723540127277,0.0213555246591568,0.010683276690542698,0.24434293806552887,0.4224333167076111,0.21384097635746002,0.0005308007239364088,0.0009965396020561457,0.0005769519484601915,0.0002654004201758653,0.0004982699756510556,0.00028847571229562163,1.0,1.0
638,0.019945019856095314,0.019940024241805077,0.015203396789729595,0.0032262818422168493,0.0013747122138738632,0.00013901284546591341,2.9422466241157963e-07,5.523263098439202e-05,5.69614883261238e-07,1.640251139178872e-05,7.718847996329714e-07,0.0,0.014789491891860962,2379.9994204109535,1.0,1.0,0.0,0.1658381074666977,1.001744270324707,0.2607496678829193,0.05872733145952225,0.4491337835788727,0.154328852891922,0.22912323474884033,1.1960639953613281,0.30123209953308105,0.35991355776786804,3.143627166748047,1.312164068222046,4.843721866607666,37.26828384399414,15.652668952941895,0.028192203491926193,0.16778191924095154,0.04379593953490257,0.014096101745963097,0.08389095962047577,0.021897969767451286,0.0012645685346797109,0.0014690938405692577,0.0006314527709037066,0.0047183833085000515,0.004859011620283127,0.00038478261558339,0.001161453197710216,0.0019421419128775597,0.0009165483061224222,0.012623216956853867,0.021898359060287476,0.011319751851260662,0.25108441710472107,0.4351634383201599,0.22901003062725067,0.0005104010924696922,0.0009507439099252224,0.0005371299339458346,0.00025520060444250703,0.00047537244972772896,0.00026856534532271326,1.0,1.0
639,0.019391991198062897,0.019386114552617073,0.014744652435183525,0.0031262049451470375,0.0013800868764519691,0.00013895821757614613,2.8688734232673596e-07,6.382651918102056e-05,6.074977818570915e-07,1.6444895663880743e-05,7.553790624115209e-07,0.0,0.013840966857969761,2383.732965114992,1.0,1.0,0.0,0.16318872570991516,0.9821138381958008,0.2659054696559906,0.058593589812517166,0.4455412030220032,0.15679922699928284,0.22529485821723938,1.1811766624450684,0.2984694540500641,0.36164528131484985,3.123142719268799,1.268067479133606,4.878138065338135,37.07027816772461,15.082143783569336,0.02858361043035984,0.167814239859581,0.043256837874650955,0.014291804283857346,0.0839071199297905,0.021628418937325478,0.0013565365225076675,0.0015468461206182837,0.0006125836516730487,0.0048085846938192844,0.004957154393196106,0.00035398430190980434,0.0011663124896585941,0.0019655548967421055,0.0008646549540571868,0.012603688053786755,0.021674681454896927,0.010137354023754597,0.24946273863315582,0.4286626875400543,0.2053823471069336,0.0005298866308294237,0.0009869872592389584,0.0005694315186701715,0.0002649433445185423,0.0004934934549964964,0.0002847156429197639,1.0,1.0
640,0.01881728693842888,0.01881246268749237,0.014321046881377697,0.0030278738122433424,0.0013277264079079032,0.00013917747128289193,2.791071267438383e-07,5.391948434407823e-05,7.4931699600711e-07,1.594302557350602e-05,7.30515523628128e-07,0.0,0.01929227076470852,2387.4572545419214,1.0,1.0,0.0,0.1607084572315216,0.9599577188491821,0.2807488739490509,0.057457536458969116,0.44438740611076355,0.15038159489631653,0.22164815664291382,1.155687689781189,0.30745959281921387,0.36200106143951416,3.184842109680176,1.1929718255996704,4.901457786560059,37.70183563232422,14.272055625915527,0.02766578271985054,0.164297953248024,0.045159656554460526,0.01383289135992527,0.082148976624012,0.022579826414585114,0.0016791736707091331,0.001852743560448289,0.0005915939109399915,0.004782424308359623,0.004926323890686035,0.00035945489071309566,0.001157805323600769,0.0019465856021270156,0.0009119912283495069,0.012681557796895504,0.02195775881409645,0.010521084070205688,0.25186094641685486,0.4371039867401123,0.21457959711551666,0.0005120848654769361,0.0009533358970656991,0.0005457809893414378,0.00025604237453080714,0.0004766677739098668,0.0002728906401898712,1.0,1.0
641,0.019226595759391785,0.019220924004912376,0.01468481495976448,0.00313387019559741,0.0012744335690513253,0.00013130145089235157,2.6636985239747446e-07,6.038153151166625e-05,8.19768104065588e-07,1.6675916413078085e-05,7.65355366638687e-07,0.0,0.01650468446314335,2391.18634307303,1.0,1.0,0.0,0.16262559592723846,0.9824193716049194,0.27305400371551514,0.0567055307328701,0.4278057813644409,0.15174397826194763,0.22524385154247284,1.1846541166305542,0.297605037689209,0.3528285026550293,3.0363965034484863,1.2567306756973267,4.746529579162598,36.06256866455078,14.969293594360352,0.029119053855538368,0.17231154441833496,0.04416004568338394,0.014559527859091759,0.08615577965974808,0.02208002097904682,0.001874831272289157,0.002045750617980957,0.000600071856752038,0.004688199143856764,0.004829247482120991,0.00037575294845737517,0.0011676892172545195,0.001929491525515914,0.0009333305642940104,0.012427471578121185,0.02135138213634491,0.011379646137356758,0.2455771267414093,0.4233064353466034,0.22645074129104614,0.0005183286848478019,0.0009660570649430156,0.0005816715420223773,0.0002591643133200705,0.0004830285906791687,0.0002908359165303409,1.0,1.0
642,0.019270949065685272,0.01926610991358757,0.014671511016786098,0.0031135438475757837,0.0013431531842797995,0.00014147511683404446,2.6825796339835506e-07,5.461179534904659e-05,7.927899332571542e-07,1.6330581274814904e-05,7.68455777233612e-07,0.0,0.014722391031682491,2394.9170381519943,1.0,1.0,0.0,0.16268140077590942,0.9813786149024963,0.26922285556793213,0.057757750153541565,0.4404948949813843,0.15684549510478973,0.22495795786380768,1.178849697113037,0.29661092162132263,0.3607754111289978,3.1777243614196777,1.3192296028137207,4.894504070281982,37.70824432373047,15.294079780578613,0.02796490490436554,0.166066974401474,0.04469602555036545,0.01398245245218277,0.083033487200737,0.022348010912537575,0.001854125177487731,0.002033170312643051,0.0006309474701993167,0.004641404375433922,0.004772664047777653,0.0003558638854883611,0.0011245312634855509,0.0018598443130031228,0.0008898128289729357,0.012393658049404621,0.0213470421731472,0.01077220868319273,0.245925635099411,0.4237237572669983,0.21674859523773193,0.00050063751405105,0.000916721997782588,0.0005350899882614613,0.000250318757025525,0.0004583609406836331,0.00026754479040391743,1.0,1.0
643,0.019783247262239456,0.01977849379181862,0.015031466260552406,0.0031937400344759226,0.0014107071328908205,0.00014598260167986155,2.8935249929418205e-07,5.352158041205257e-05,7.616056336701149e-07,1.7150503481389023e-05,8.37167988265719e-07,0.0,0.015031282790005207,2398.6452829469927,1.0,1.0,0.0,0.16500040888786316,0.9924137592315674,0.27727949619293213,0.05921977385878563,0.45270228385925293,0.15755239129066467,0.22787165641784668,1.1931812763214111,0.3006194233894348,0.3676110506057739,3.243640422821045,1.3060438632965088,4.985265254974365,38.39646911621094,15.739394187927246,0.028357628732919693,0.16920381784439087,0.0438237339258194,0.014178814366459846,0.08460190892219543,0.0219118669629097,0.0017820027424022555,0.001995574217289686,0.0007522900123149157,0.004631694871932268,0.004763406701385975,0.0003516272990964353,0.0011597443372011185,0.0019074480514973402,0.0008967281319200993,0.012547677382826805,0.021614763885736465,0.010427058674395084,0.2504666745662689,0.4320104122161865,0.21058616042137146,0.0004904165980406106,0.0008959334809333086,0.0005227645742706954,0.0002452083572279662,0.00044796732254326344,0.0002613823744468391,1.0,1.0
644,0.018909554928541183,0.018905267119407654,0.01435055397450924,0.0030834756325930357,0.001335818669758737,0.00013877688616048545,2.529395146666502e-07,5.0270333304069936e-05,7.766263365738268e-07,1.6187868823180906e-05,7.675176902921521e-07,0.0,0.013744155876338482,2402.3715396189364,1.0,1.0,0.0,0.16108129918575287,0.9758851528167725,0.2676917016506195,0.05778639018535614,0.4444427490234375,0.1448601931333542,0.22396984696388245,1.1771970987319946,0.28580230474472046,0.36061999201774597,3.175363779067993,1.258592963218689,4.872389793395996,37.527587890625,15.009161949157715,0.027514489367604256,0.1666039526462555,0.04463563859462738,0.013757244683802128,0.08330197632312775,0.02231781929731369,0.0018587876111268997,0.0020691310055553913,0.0007321008597500622,0.004684627056121826,0.004819525871425867,0.0003716641222126782,0.0011003186227753758,0.0018400470726191998,0.0008411124581471086,0.012564804404973984,0.021639058366417885,0.010550599545240402,0.24962188303470612,0.4305340051651001,0.21320556104183197,0.00047576893121004105,0.0008850563317537308,0.00048718773177824914,0.00023788448015693575,0.00044252743828110397,0.0002435938804410398,1.0,1.0
645,0.020226385444402695,0.02022022381424904,0.015454252250492573,0.0032466917764395475,0.001381716807372868,0.00014126155292615294,3.127798891000566e-07,6.669029971817508e-05,8.291499398183078e-07,1.6786349078756757e-05,7.942342108435696e-07,0.0,0.01396861206740141,2406.095992643968,1.0,1.0,0.0,0.16637097299098969,0.9984967708587646,0.2909961938858032,0.058833926916122437,0.4471776783466339,0.16102449595928192,0.22890900075435638,1.2010667324066162,0.3185765743255615,0.3613200783729553,3.187002658843994,1.3364564180374146,4.881906509399414,37.834327697753906,16.149497985839844,0.028611408546566963,0.1686725616455078,0.043924566358327866,0.014305704273283482,0.0843362808227539,0.021962283179163933,0.0019304075976833701,0.0021223165094852448,0.0007268930203281343,0.004724185448139906,0.00486930925399065,0.0003692602040246129,0.0011275814613327384,0.001886510057374835,0.000969784043263644,0.012449617497622967,0.021415196359157562,0.011067922227084637,0.24727675318717957,0.42783528566360474,0.2236470729112625,0.000497018510941416,0.0009173938888125122,0.0005536087555810809,0.00024850922636687756,0.000458695983979851,0.00027680365019477904,1.0,1.0
646,0.019406447187066078,0.01940162479877472,0.014843184500932693,0.0031063181813806295,0.001319610746577382,0.0001358740119030699,2.6869003022511606e-07,5.414191764430143e-05,8.826529551697604e-07,1.679080924077425e-05,7.98737289642304e-07,0.0,0.013321962207555771,2409.8216786879348,1.0,1.0,0.0,0.1646575927734375,0.9833564162254333,0.26507896184921265,0.05741169676184654,0.43857815861701965,0.15202389657497406,0.2254583239555359,1.176931619644165,0.2961485683917999,0.35561391711235046,3.1299116611480713,1.2689604759216309,4.818049430847168,37.187034606933594,15.26406192779541,0.028371427208185196,0.16842864453792572,0.041558828204870224,0.014185713604092598,0.08421432226896286,0.02077941596508026,0.0017933107446879148,0.001985525246709585,0.0006920895539224148,0.004874183796346188,0.005010271444916725,0.00034535868326202035,0.0011230995878577232,0.001882205717265606,0.0008943221182562411,0.01206244993954897,0.020687498152256012,0.010313511826097965,0.24098220467567444,0.41486072540283203,0.20934785902500153,0.0004753204993903637,0.0008711764821782708,0.0004939071368426085,0.0002376601769356057,0.00043558841571211815,0.0002469529863446951,1.0,1.0
647,0.020234379917383194,0.020227884873747826,0.015450081788003445,0.003257310949265957,0.0013829163508489728,0.00014120432024355978,3.0900667979949503e-07,7.015843584667891e-05,9.633256468077889e-07,1.717127270239871e-05,8.188094398065004e-07,0.0,0.015106674283742905,2413.5553379909834,1.0,1.0,0.0,0.16751067340373993,1.0062892436981201,0.27242550253868103,0.058677371591329575,0.4477095603942871,0.15732434391975403,0.23030985891819,1.2070682048797607,0.2990928590297699,0.36222729086875916,3.1776444911956787,1.3296927213668823,4.883871555328369,37.54651641845703,15.71703052520752,0.02916436828672886,0.17247295379638672,0.0435725636780262,0.01458218414336443,0.08623647689819336,0.02178627997636795,0.0016522184014320374,0.001846897415816784,0.0007229679613374174,0.004927944857627153,0.00507676787674427,0.00036347549757920206,0.0011310543632134795,0.0018871077336370945,0.0008888514712452888,0.012437455356121063,0.02141873724758625,0.010941173881292343,0.24936527013778687,0.43251660466194153,0.2247573584318161,0.00048572299419902265,0.0009094846900552511,0.0005231102695688605,0.00024286142433993518,0.00045474182115867734,0.00026155481464229524,1.0,1.0
648,0.019884750247001648,0.01987932063639164,0.01515931636095047,0.003247137414291501,0.0013358586002141237,0.00014062118134461343,2.859337087102176e-07,6.0223366745049134e-05,9.478982292421279e-07,1.7043590560206212e-05,8.203156767194741e-07,0.0,0.014029142446815968,2417.2767346639885,1.0,1.0,0.0,0.16469325125217438,1.0008141994476318,0.27104783058166504,0.057900529354810715,0.44192060828208923,0.15276005864143372,0.22903741896152496,1.2053605318069458,0.2976441979408264,0.3603616952896118,3.180565595626831,1.3521581888198853,4.873993873596191,37.86559295654297,15.939518928527832,0.028627600520849228,0.1716088354587555,0.04486599192023277,0.014313800260424614,0.08580441772937775,0.022432997822761536,0.0014605044852942228,0.0016436213627457619,0.0006493623368442059,0.004998458083719015,0.005145219154655933,0.00032946353894658387,0.001078554312698543,0.001823202590458095,0.000877177226357162,0.012166018597781658,0.02091495878994465,0.010208899155259132,0.24376808106899261,0.4211658239364624,0.207524374127388,0.00047532058670185506,0.0008600887376815081,0.0004902740474790335,0.00023766029335092753,0.0004300446598790586,0.00024513693642802536,1.0,1.0
649,0.020357124507427216,0.02035115472972393,0.015536326915025711,0.0032946704886853695,0.0013825237983837724,0.0001412360288668424,3.206999679150613e-07,6.349143222905695e-05,8.960445256889216e-07,1.667166179686319e-05,7.865000384299492e-07,0.0,0.015844354405999184,2420.9993301709183,1.0,1.0,0.0,0.16698624193668365,1.0069842338562012,0.28646764159202576,0.058214567601680756,0.4524577856063843,0.16071681678295135,0.23101966083049774,1.2096214294433594,0.3098926246166229,0.35924389958381653,3.1793713569641113,1.2975499629974365,4.825601577758789,37.745697021484375,15.127031326293945,0.028498724102973938,0.16817060112953186,0.0445798821747303,0.014249362051486969,0.08408530056476593,0.02228994108736515,0.001444351626560092,0.0016250219196081161,0.0006140331970527768,0.004854362923651934,0.004988683853298426,0.00035436818143352866,0.001092904363758862,0.001832628040574491,0.0008852090104483068,0.012002655304968357,0.020550213754177094,0.010492455214262009,0.24179312586784363,0.4135599136352539,0.21560418605804443,0.0004583486879710108,0.0008404278196394444,0.0004968643188476562,0.00022917422757018358,0.00042021344415843487,0.000248431897489354,1.0,1.0
650,0.01946827583014965,0.01946229860186577,0.014821896329522133,0.0031506705563515425,0.0013529888819903135,0.0001406445517204702,2.9053902039777313e-07,6.391434726538137e-05,7.960953780639102e-07,1.667229298618622e-05,7.927923775241652e-07,0.0,0.014462083578109741,2424.731347788009,1.0,1.0,0.0,0.16246820986270905,0.9846401810646057,0.28877344727516174,0.058013662695884705,0.4462776482105255,0.15653333067893982,0.22521299123764038,1.1781787872314453,0.31680169701576233,0.3610841929912567,3.1589431762695312,1.346401572227478,4.935344696044922,37.74369812011719,16.048254013061523,0.027417371049523354,0.1669110357761383,0.044051963835954666,0.013708685524761677,0.08345551788806915,0.022025981917977333,0.0013306167675182223,0.001519146142527461,0.0005606888444162905,0.004768285434693098,0.004907221533358097,0.00033904833253473043,0.0010826153447851539,0.0017843793611973524,0.0008452042820863426,0.012578653171658516,0.02155713550746441,0.010270706377923489,0.2550889849662781,0.4402583837509155,0.21305707097053528,0.0004680833371821791,0.0008454951457679272,0.0004697717959061265,0.00023404166859108955,0.0004227476310916245,0.00023488595616072416,1.0,1.0
651,0.020033325999975204,0.020026959478855133,0.015297033824026585,0.003257295349612832,0.0013371212407946587,0.0001391302648698911,2.997812771354802e-07,6.912052049301565e-05,6.972554729145486e-07,1.7362694052280858e-05,8.26172311008122e-07,0.0,0.015889637172222137,2428.45898214099,1.0,1.0,0.0,0.1657039076089859,0.997287929058075,0.27480021119117737,0.05792771652340889,0.4419664740562439,0.15334372222423553,0.22925980389118195,1.2037947177886963,0.3132804334163666,0.3591386377811432,3.165370464324951,1.3056917190551758,4.785840034484863,36.99793243408203,15.104228973388672,0.029627500101923943,0.17557281255722046,0.045819927006959915,0.014813750050961971,0.08778640627861023,0.022909963503479958,0.0013533019227907062,0.0015442069852724671,0.0005179190193302929,0.004688565619289875,0.004827349446713924,0.0003851501096505672,0.0011225572088733315,0.0018506462220102549,0.0008680473547428846,0.012632893398404121,0.021632127463817596,0.011075872927904129,0.255219042301178,0.43897193670272827,0.23130230605602264,0.0004862503847107291,0.0008791889413259923,0.00047174390056170523,0.00024312514869961888,0.00043959467438980937,0.00023587139730807394,1.0,1.0
652,0.020352207124233246,0.020346885547041893,0.015484519302845001,0.0033086880575865507,0.0014114808291196823,0.0001455478195566684,3.071405103582947e-07,5.827718632644974e-05,5.685866426574648e-07,1.7064523490262218e-05,8.242526519097737e-07,0.0,0.016925860196352005,2432.1843201429583,1.0,1.0,0.0,0.16617481410503387,1.006187915802002,0.28783708810806274,0.05929841846227646,0.4558073878288269,0.15627378225326538,0.2308005690574646,1.2119531631469727,0.3201918601989746,0.36672312021255493,3.251804828643799,1.3358019590377808,4.988177299499512,38.81428527832031,16.173681259155273,0.02804798260331154,0.16921570897102356,0.04707436263561249,0.01402399130165577,0.08460785448551178,0.023537183180451393,0.001172629534266889,0.0013354362454265356,0.00047553383046761155,0.004623901564627886,0.004764328710734844,0.0003729310992639512,0.0010351809905841947,0.0017662266036495566,0.000849600532092154,0.012997363694012165,0.022370988503098488,0.011491534300148487,0.2649911344051361,0.4555763602256775,0.23998036980628967,0.00047841723426245153,0.0008696095901541412,0.0004958570352755487,0.00023920867533888668,0.00043480447493493557,0.00024792866315692663,1.0,1.0
653,0.01914011500775814,0.01913490518927574,0.0145420515909791,0.003127824980765581,0.0013304345775395632,0.00013828766532242298,2.807645387292723e-07,5.653462721966207e-05,4.749627748878993e-07,1.687940130068455e-05,8.107488156383624e-07,0.0,0.014830689877271652,2435.923276019981,1.0,1.0,0.0,0.1614370495080948,0.9771533012390137,0.27796462178230286,0.057359110563993454,0.4393652081489563,0.15912531316280365,0.22481586039066315,1.177449107170105,0.3076087236404419,0.35667067766189575,3.1447784900665283,1.3336209058761597,4.839161396026611,37.05863952636719,15.731950759887695,0.02822554111480713,0.16979853808879852,0.04450474679470062,0.014112770557403564,0.08489926904439926,0.02225237339735031,0.0012196999741718173,0.0013817334547638893,0.000457845744676888,0.00465225288644433,0.004785716533660889,0.00038603474968113005,0.0010769388172775507,0.001782875508069992,0.0008452645852230489,0.012727895751595497,0.02196143940091133,0.011004150845110416,0.2576664984226227,0.44633397459983826,0.22282713651657104,0.0004656188830267638,0.0008378578349947929,0.0004939489299431443,0.0002328094415133819,0.00041892932495102286,0.000246974901529029,1.0,1.0
654,0.019514907151460648,0.019510405138134956,0.014904913492500782,0.003120602108538151,0.0013506412506103516,0.0001379737223032862,2.8478814328991575e-07,5.027365841669962e-05,4.743493491332629e-07,1.7098629541578703e-05,8.16083286281355e-07,0.0,0.014648941345512867,2439.6487818679307,1.0,1.0,0.0,0.16344109177589417,0.983069896697998,0.2829878032207489,0.057882778346538544,0.44732969999313354,0.14997686445713043,0.22461259365081787,1.1768221855163574,0.3083582818508148,0.3585982024669647,3.1550660133361816,1.2286674976348877,4.902108669281006,37.94986343383789,14.91732406616211,0.027886372059583664,0.16898339986801147,0.04432997480034828,0.013943186029791832,0.08449169993400574,0.02216498740017414,0.0012802497949451208,0.0014363490045070648,0.0004435449664015323,0.004654905758798122,0.004782726988196373,0.0003771423944272101,0.0010362599277868867,0.001727298367768526,0.0008001928799785674,0.012466794811189175,0.021303679794073105,0.010113120079040527,0.2525152564048767,0.432211697101593,0.2100740224123001,0.0004429983382578939,0.0007977476343512535,0.000434052140917629,0.00022149916912894696,0.0003988734388258308,0.0002170263760490343,1.0,1.0
