step,horizon,training_episode_steps,window_start_mean,loss,diff_rollout_loss_scaled,critic_loss_raw,critic_loss_weight,critic_loss_scaled,critic_output_mean,critic_target_mean,critic_error_mean,critic_error_norm,grad_norm,success_rate_batch,action_saturation_rate,final_position_norm_mean,final_velocity_norm_mean,final_attitude_error_mean,final_angular_velocity_norm_mean,loss_position_mean,loss_velocity_mean,loss_attitude_mean,loss_angular_velocity_mean,loss_linear_acceleration_mean,loss_angular_acceleration_mean,loss_action_magnitude_mean,loss_action_smoothness_mean,loss_saturation_mean,loss_terminal_mean,loss_terminal_position_mean,loss_terminal_velocity_mean,loss_terminal_attitude_mean,loss_terminal_angular_velocity_mean,ratio_position,ratio_velocity,ratio_attitude,ratio_angular_velocity,ratio_linear_acceleration,ratio_angular_acceleration,ratio_action_magnitude,ratio_action_smoothness,ratio_saturation,ratio_terminal,finite
42,16,500,239.583,0.010183,0.00558271,0.0460028,0.1,0.00460028,0.023402,5.87149e-11,0.023402,54.9075,0.00765452,0.912598,0.00618744,0.461284,1.15649,0.720143,0.342974,1.9015,3.48652,5.38357,0.33529,0.0428127,0.0107659,0.00254226,0.00184539,0.000590443,0,0,0,0,0,0.170302,0.31226,0.482164,0.0300293,0.00383439,0.000964219,0.000227691,0.000165277,5.28813e-05,0,true
43,16,500,239.583,0.0101766,0.00558263,0.0459394,0.1,0.00459394,0.0233771,-5.27903e-11,0.0233771,54.8697,0.00764599,0.912598,0.0062027,0.461285,1.15646,0.720145,0.34284,1.9015,3.48637,5.38357,0.335249,0.0428149,0.0107706,0.00254305,0.00184652,0.000591498,0,0,0,0,0,0.170305,0.312252,0.482172,0.0300261,0.00383466,0.000964657,0.000227764,0.000165381,5.29767e-05,0,true
44,16,500,239.583,0.0101702,0.00558254,0.0458762,0.1,0.00458762,0.0233538,-2.47073e-10,0.0233538,54.832,0.00763764,0.912598,0.00623322,0.461285,1.15644,0.720144,0.342706,1.90149,3.48623,5.38357,0.335206,0.0428173,0.0107754,0.00254383,0.00184764,0.00059256,0,0,0,0,0,0.170307,0.312244,0.482179,0.0300228,0.00383493,0.000965094,0.000227838,0.000165484,5.30727e-05,0,true
45,16,500,239.583,0.0101638,0.00558245,0.0458132,0.1,0.00458132,0.0233262,4.0335e-11,0.0233262,54.7943,0.00762886,0.912598,0.00622559,0.461286,1.15641,0.720145,0.342572,1.90149,3.48609,5.38357,0.335164,0.0428197,0.0107801,0.00254463,0.00184876,0.000593622,0,0,0,0,0,0.17031,0.312237,0.482187,0.0300194,0.00383521,0.000965532,0.000227913,0.000165587,5.31686e-05,0,true
46,16,500,239.583,0.0101574,0.00558236,0.0457504,0.1,0.00457504,0.0232948,8.24763e-11,0.0232948,54.7567,0.0076203,0.912598,0.0062561,0.461286,1.15638,0.720145,0.342438,1.90149,3.48595,5.38356,0.335122,0.0428221,0.0107848,0.00254542,0.00184988,0.000594681,0,0,0,0,0,0.170313,0.312229,0.482194,0.0300161,0.00383548,0.00096597,0.000227988,0.00016569,5.32643e-05,0,true
47,16,500,239.583,0.010151,0.00558227,0.0456878,0.1,0.00456878,0.0232637,1.6151e-10,0.0232637,54.7192,0.00761167,0.912598,0.00628662,0.461287,1.15635,0.720144,0.342304,1.90149,3.48581,5.38355,0.335079,0.0428246,0.0107895,0.00254621,0.00185101,0.000595749,0,0,0,0,0,0.170315,0.312222,0.482201,0.0300128,0.00383577,0.000966409,0.000228062,0.000165794,5.33608e-05,0,true
48,16,500,239.583,0.0101447,0.00558218,0.0456253,0.1,0.00456253,0.0232368,-8.53511e-11,0.0232368,54.6818,0.00760327,0.912598,0.00629425,0.461287,1.15632,0.720145,0.342169,1.90149,3.48567,5.38355,0.335037,0.0428271,0.0107942,0.00254701,0.00185214,0.000596831,0,0,0,0,0,0.170318,0.312214,0.482208,0.0300095,0.00383605,0.000966847,0.000228138,0.000165898,5.34586e-05,0,true
49,16,500,239.583,0.0101384,0.00558209,0.045563,0.1,0.0045563,0.0232135,-2.40078e-10,0.0232135,54.6445,0.0075951,0.912598,0.00630188,0.461288,1.15629,0.720145,0.342034,1.90149,3.48552,5.38354,0.334994,0.0428296,0.010799,0.00254782,0.00185327,0.000597928,0,0,0,0,0,0.170321,0.312206,0.482216,0.0300061,0.00383634,0.000967287,0.000228214,0.000166001,5.35577e-05,0,true
50,16,500,239.583,0.0101321,0.005582,0.0455009,0.1,0.00455009,0.0231898,6.87556e-12,0.0231898,54.6072,0.00758693,0.912598,0.00630188,0.461288,1.15626,0.720145,0.341899,1.90149,3.48539,5.38354,0.334951,0.0428322,0.0108037,0.00254863,0.0018544,0.000599028,0,0,0,0,0,0.170323,0.312199,0.482223,0.0300028,0.00383664,0.000967726,0.00022829,0.000166105,5.36571e-05,0,true
51,16,500,239.583,0.0101258,0.00558191,0.0454389,0.1,0.00454389,0.0231633,1.85821e-11,0.0231633,54.57,0.00757918,0.912598,0.00630188,0.461289,1.15623,0.720146,0.341762,1.90149,3.48524,5.38354,0.334908,0.0428349,0.0108084,0.00254944,0.00185553,0.000600123,0,0,0,0,0,0.170326,0.312191,0.482231,0.0299994,0.00383694,0.000968165,0.000228366,0.000166209,5.3756e-05,0,true
52,16,500,239.583,0.0101195,0.00558183,0.0453772,0.1,0.00453772,0.0231344,-6.76167e-11,0.0231344,54.5329,0.00757115,0.912598,0.00631714,0.461289,1.15621,0.720146,0.341626,1.90149,3.4851,5.38354,0.334864,0.0428376,0.0108132,0.00255024,0.00185666,0.000601218,0,0,0,0,0,0.170329,0.312183,0.482238,0.0299959,0.00383724,0.000968607,0.000228441,0.000166313,5.3855e-05,0,true
53,16,500,239.583,0.0101133,0.00558174,0.0453156,0.1,0.00453156,0.0231067,4.74774e-11,0.0231067,54.4959,0.00756302,0.912598,0.00630951,0.461289,1.15618,0.720146,0.34149,1.90149,3.48496,5.38354,0.334821,0.0428404,0.0108179,0.00255105,0.00185779,0.000602316,0,0,0,0,0,0.170331,0.312175,0.482246,0.0299925,0.00383755,0.000969045,0.000228517,0.000166416,5.39541e-05,0,true
