step,horizon,training_episode_steps,window_start_mean,loss,diff_rollout_loss_scaled,critic_loss_raw,critic_loss_weight,critic_loss_scaled,critic_output_mean,critic_target_mean,critic_error_mean,critic_error_norm,grad_norm,success_rate_batch,action_saturation_rate,final_position_norm_mean,final_velocity_norm_mean,final_attitude_error_mean,final_angular_velocity_norm_mean,loss_position_mean,loss_velocity_mean,loss_attitude_mean,loss_angular_velocity_mean,loss_linear_acceleration_mean,loss_angular_acceleration_mean,loss_action_magnitude_mean,loss_action_smoothness_mean,loss_saturation_mean,loss_terminal_mean,loss_terminal_position_mean,loss_terminal_velocity_mean,loss_terminal_attitude_mean,loss_terminal_angular_velocity_mean,ratio_position,ratio_velocity,ratio_attitude,ratio_angular_velocity,ratio_linear_acceleration,ratio_angular_acceleration,ratio_action_magnitude,ratio_action_smoothness,ratio_saturation,ratio_terminal,finite
52,16,500,239.894,0.00623453,0.00526669,0.00967837,0.1,0.000967837,0.0213809,-3.25008e-10,0.0213809,17.8084,0.0568804,0.90332,0.0370483,0.452651,1.09204,0.690482,0.216317,1.83157,3.33304,5.07439,0.217973,0.0468472,0.0173809,0.00399518,0.00482367,0.0033597,0,0,0,0,0,0.173883,0.316427,0.481744,0.0206935,0.0044475,0.00165008,0.000379287,0.000457942,0.000318958,0,true
53,16,500,248.9,0.00630861,0.00527281,0.010358,0.1,0.0010358,0.00217954,7.70628e-11,0.00217954,18.4231,0.0444058,0.907227,0.0320282,0.452469,1.08368,0.693922,0.216938,1.87825,3.25645,5.11249,0.223947,0.0457991,0.0172032,0.0038456,0.00472107,0.00290853,0,0,0,0,0,0.178107,0.308796,0.484798,0.0212361,0.00434296,0.00163131,0.000364664,0.000447681,0.000275805,0,true
54,16,500,243.578,0.00668209,0.00545817,0.0122392,0.1,0.00122392,-0.0637821,-5.8761e-11,-0.0637821,20.0263,0.232957,0.898438,0.0371399,0.458866,1.12535,0.706047,0.226284,1.89475,3.46043,5.26126,0.22372,0.046591,0.0173376,0.00401477,0.00482676,0.00340738,0,0,0,0,0,0.17357,0.316996,0.481962,0.020494,0.00426801,0.00158822,0.000367776,0.000442159,0.000312135,0,true
55,16,500,235.604,0.00659275,0.00546387,0.0112888,0.1,0.00112888,-0.0455563,5.61773e-11,-0.0455563,19.2331,0.154664,0.904297,0.0435944,0.460672,1.11181,0.705458,0.226412,1.90663,3.47949,5.23728,0.227147,0.0471883,0.0169075,0.00423191,0.00488267,0.00397601,0,0,0,0,0,0.174476,0.318409,0.479265,0.0207863,0.00431821,0.00154721,0.000387263,0.000446815,0.000363845,0,true
56,16,500,252.264,0.0063428,0.00530935,0.0103345,0.1,0.00103345,0.0135485,-1.62098e-10,0.0135485,18.4022,0.033535,0.90918,0.0336914,0.458545,1.09778,0.687274,0.223706,1.8957,3.36132,5.06482,0.221107,0.046696,0.0174412,0.00380557,0.00474773,0.00307528,0,0,0,0,0,0.178525,0.316547,0.476971,0.0208225,0.00439752,0.0016425,0.000358384,0.00044711,0.00028961,0,true
57,16,500,242.554,0.00643723,0.00523935,0.0119789,0.1,0.00119789,0.0477792,-2.59463e-10,0.0477792,19.8122,0.151968,0.905273,0.0341644,0.458928,1.10483,0.671725,0.224327,1.89177,3.42839,4.85365,0.229983,0.0446813,0.0183069,0.00389113,0.00490347,0.00312396,0,0,0,0,0,0.180535,0.327177,0.463192,0.0219476,0.00426401,0.00174706,0.000371338,0.000467947,0.000298125,0,true
58,16,500,243.5,0.00649872,0.00536973,0.01129,0.1,0.001129,0.0265964,4.34728e-10,0.0265964,19.2341,0.116188,0.899414,0.0413208,0.465422,1.10164,0.693163,0.228409,1.93006,3.44679,5.05835,0.22853,0.0461257,0.016828,0.00416132,0.00485929,0.00375312,0,0,0,0,0,0.179717,0.320946,0.471007,0.0212795,0.00429498,0.00156693,0.00038748,0.000452471,0.000349471,0,true
59,16,500,236.56,0.00637768,0.00531529,0.0106239,0.1,0.00106239,0.0126522,3.56867e-10,0.0126522,18.6581,0.0885335,0.908203,0.0374908,0.447837,1.09521,0.700397,0.221347,1.79869,3.34338,5.18675,0.226365,0.0453264,0.0176984,0.0040722,0.00486276,0.0034316,0,0,0,0,0,0.1692,0.314506,0.487909,0.0212938,0.00426378,0.00166486,0.000383065,0.000457432,0.000322805,0,true
60,16,500,241.214,0.00639343,0.00536997,0.0102345,0.1,0.00102345,-0.00812814,-1.60897e-10,-0.00812814,18.313,0.0311947,0.916016,0.0415802,0.460036,1.09612,0.703971,0.228347,1.89173,3.31213,5.22685,0.232344,0.0465927,0.0174612,0.00415047,0.00492125,0.0037666,0,0,0,0,0,0.176139,0.308393,0.486674,0.0216336,0.00433826,0.00162582,0.000386451,0.000458219,0.000350709,0,true
61,16,500,246.683,0.006294,0.00522457,0.0106943,0.1,0.00106943,0.00298776,-9.12439e-11,0.00298776,18.7198,0.0240745,0.905273,0.036911,0.448696,1.09051,0.681915,0.229861,1.83218,3.2967,5.01073,0.233472,0.045957,0.0178475,0.00396664,0.00493583,0.00335539,0,0,0,0,0,0.175343,0.315499,0.479535,0.0223436,0.00439816,0.00170803,0.000379614,0.000472367,0.000321116,0,true
62,16,500,253.121,0.00633359,0.00527729,0.010563,0.1,0.0010563,-0.0183069,2.33634e-10,-0.0183069,18.6046,0.0881893,0.899414,0.0352478,0.458498,1.10748,0.683501,0.234598,1.87506,3.38723,4.9808,0.233707,0.0472094,0.018355,0.00399823,0.00499862,0.00321643,0,0,0,0,0,0.177654,0.320926,0.471909,0.0221427,0.00447288,0.00173905,0.000378815,0.000473597,0.000304742,0,true
63,16,500,243.774,0.00629365,0.0052494,0.0104425,0.1,0.00104425,-0.0145988,-5.274e-11,-0.0145988,18.4981,0.0954026,0.904297,0.0408478,0.446998,1.09655,0.682068,0.223881,1.81247,3.38928,4.99658,0.224878,0.0458768,0.0169841,0.00412043,0.00491509,0.00369685,0,0,0,0,0,0.172636,0.322825,0.475919,0.0214194,0.00436972,0.00161772,0.000392466,0.000468157,0.000352121,0,true
64,16,500,240.304,0.00645673,0.00540488,0.0105185,0.1,0.00105185,-0.0301085,1.52499e-10,-0.0301085,18.5653,0.114241,0.898438,0.0350647,0.454293,1.11403,0.702902,0.224387,1.87502,3.37645,5.2581,0.222832,0.0481258,0.0172995,0.00391886,0.00484129,0.00316987,0,0,0,0,0,0.173457,0.312352,0.486422,0.0206139,0.00445208,0.00160036,0.00036253,0.000447863,0.000293241,0,true
65,16,500,246.967,0.00630687,0.00531643,0.00990439,0.1,0.000990439,0.0109023,1.17694e-10,0.0109023,18.0152,0.037563,0.899414,0.0384369,0.447937,1.11961,0.680092,0.227572,1.84193,3.48325,5.00485,0.226653,0.0460693,0.0175873,0.00405622,0.00496818,0.00351173,0,0,0,0,0,0.173229,0.327593,0.470696,0.0213162,0.00433273,0.00165405,0.000381479,0.000467248,0.000330272,0,true
66,16,500,243.785,0.00636543,0.00533156,0.0103387,0.1,0.00103387,0.0241152,-6.59517e-11,0.0241152,18.406,0.0773123,0.912109,0.0438385,0.450213,1.07789,0.704387,0.229762,1.83931,3.25182,5.25922,0.236195,0.0461386,0.0172134,0.00427571,0.00497495,0.00396689,0,0,0,0,0,0.172493,0.304959,0.493216,0.0221506,0.00432693,0.00161429,0.000400981,0.000466557,0.00037202,0,true
67,16,500,246.693,0.00648899,0.0053033,0.0118569,0.1,0.00118569,0.0367615,9.498e-11,0.0367615,19.7111,0.122932,0.922852,0.0344086,0.45956,1.10153,0.693952,0.226505,1.90133,3.3505,5.05401,0.226347,0.0453138,0.0171324,0.00400016,0.0048115,0.00316036,0,0,0,0,0,0.179259,0.315888,0.476497,0.0213402,0.00427223,0.00161526,0.000377139,0.000453632,0.000297962,0,true
68,16,500,242.077,0.00632672,0.00530752,0.0101919,0.1,0.00101919,0.0223918,-2.227e-10,0.0223918,18.2748,0.0753027,0.900391,0.0358734,0.457668,1.10144,0.688205,0.221932,1.89278,3.34453,5.08246,0.220793,0.0453393,0.0171647,0.00391116,0.00476854,0.00329499,0,0,0,0,0,0.178311,0.315075,0.478798,0.0208,0.00427123,0.00161702,0.000368454,0.000449224,0.000310408,0,true
69,16,500,236.795,0.00626249,0.00519683,0.0106565,0.1,0.00106565,0.0289406,-2.03893e-10,0.0289406,18.6867,0.0720071,0.916016,0.0370483,0.447418,1.06156,0.689102,0.228754,1.83695,3.16238,5.08717,0.232133,0.0452609,0.0174678,0.00401756,0.00492073,0.00336923,0,0,0,0,0,0.176737,0.304261,0.489449,0.0223341,0.00435466,0.00168062,0.000386539,0.000473436,0.000324162,0,true
70,16,500,238.101,0.00693947,0.00559966,0.013398,0.1,0.0013398,-0.0782038,-3.29782e-10,-0.0782038,20.953,0.202129,0.893555,0.0449677,0.461876,1.15881,0.720512,0.234453,1.89552,3.58671,5.40284,0.233515,0.0497632,0.0176972,0.0041453,0.00503854,0.00410326,0,0,0,0,0,0.169253,0.320261,0.482425,0.0208508,0.00444341,0.0015802,0.000370139,0.000449897,0.000366385,0,true
71,16,500,248.277,0.0064174,0.00539656,0.0102084,0.1,0.00102084,-0.0259819,-6.59602e-11,-0.0259819,18.2896,0.0796928,0.916016,0.0370178,0.464339,1.09546,0.704022,0.22675,1.93991,3.32156,5.23155,0.224592,0.0463375,0.0169948,0.00402154,0.00477103,0.00337904,0,0,0,0,0,0.179736,0.307748,0.484712,0.0208088,0.00429325,0.0015746,0.000372602,0.000442043,0.000313073,0,true
72,16,500,236.365,0.00644062,0.00541384,0.0102677,0.1,0.00102677,-0.0197526,9.75175e-12,-0.0197526,18.3427,0.0491695,0.894531,0.0350189,0.460965,1.12417,0.697462,0.227482,1.89338,3.48975,5.14106,0.227632,0.0466676,0.0173176,0.00395546,0.00475664,0.00316637,0,0,0,0,0,0.174864,0.322299,0.474807,0.0210232,0.00431003,0.00159938,0.00036531,0.000439304,0.000292433,0,true
73,16,500,239.572,0.00634356,0.00540342,0.00940142,0.1,0.000940142,-0.000412966,2.13004e-10,-0.000412966,17.5518,0.0152653,0.910156,0.0399017,0.461867,1.09162,0.708715,0.226552,1.9034,3.29052,5.30379,0.231993,0.0465186,0.0178576,0.00412793,0.00497384,0.00365198,0,0,0,0,0,0.17613,0.304485,0.490781,0.0214673,0.00430455,0.00165243,0.000381974,0.000460249,0.000337932,0,true
74,16,500,243.312,0.00633894,0.00523911,0.0109983,0.1,0.00109983,0.052736,4.68159e-11,0.052736,18.984,0.139725,0.90918,0.0411987,0.461752,1.09149,0.671768,0.234821,1.92952,3.38533,4.85155,0.236834,0.0448211,0.017348,0.00413052,0.00494692,0.00375309,0,0,0,0,0,0.184145,0.323082,0.463012,0.0226025,0.00427755,0.00165562,0.0003942,0.000472114,0.00035818,0,true
75,16,500,244.229,0.00646734,0.00547365,0.00993699,0.1,0.000993699,-0.00672779,-3.52935e-11,-0.00672779,18.0448,0.0189196,0.899414,0.0457916,0.455263,1.10859,0.715832,0.224206,1.86349,3.43843,5.33851,0.228386,0.0482825,0.016911,0.00428565,0.0048784,0.00411514,0,0,0,0,0,0.170224,0.31409,0.487656,0.0208623,0.00441046,0.00154476,0.000391481,0.000445626,0.000375905,0,true
76,16,500,244.699,0.0062893,0.00537344,0.00915852,0.1,0.000915852,0.00469043,2.62809e-10,0.00469043,17.3236,0.0228411,0.911133,0.0430756,0.439388,1.09813,0.710379,0.227614,1.78841,3.33478,5.3076,0.238496,0.0470256,0.0175816,0.00414015,0.00494578,0.00391271,0,0,0,0,0,0.166412,0.310302,0.493873,0.0221921,0.00437575,0.00163597,0.000385242,0.000460205,0.000364078,0,true
77,16,500,250.967,0.00626657,0.00535297,0.00913599,0.1,0.000913599,0.0063941,-3.28649e-10,0.0063941,17.3023,0.0207637,0.902344,0.0395203,0.455175,1.10329,0.700547,0.231116,1.86342,3.34215,5.19144,0.231555,0.047245,0.0175323,0.00406569,0.00495508,0.00357358,0,0,0,0,0,0.174055,0.312177,0.484912,0.0216286,0.00441297,0.00163762,0.00037976,0.000462835,0.000333794,0,true
78,16,500,249.442,0.00640602,0.00534758,0.0105845,0.1,0.00105845,0.000845199,-1.38588e-10,0.000845199,18.6234,0.0200701,0.911133,0.0385284,0.445761,1.10763,0.695713,0.229456,1.81775,3.43897,5.13354,0.228882,0.0463903,0.0172122,0.0040316,0.0048614,0.00351061,0,0,0,0,0,0.16996,0.321545,0.479987,0.0214006,0.00433751,0.00160935,0.000376956,0.000454542,0.000328243,0,true
79,16,500,241.486,0.00676199,0.00559375,0.0116824,0.1,0.00116824,-0.0569472,2.1742e-10,-0.0569472,19.5655,0.150747,0.891602,0.0373077,0.465889,1.14692,0.719862,0.233355,1.91985,3.56619,5.38902,0.232936,0.0495887,0.0176581,0.00395157,0.00492327,0.00337953,0,0,0,0,0,0.171607,0.318765,0.4817,0.0208211,0.00443251,0.00157838,0.000353213,0.000440069,0.000302081,0,true
80,16,500,240.45,0.00640715,0.00545639,0.00950763,0.1,0.000950764,-0.019452,2.11235e-10,-0.019452,17.6507,0.0572685,0.904297,0.0343781,0.463686,1.10082,0.718552,0.230246,1.89668,3.3412,5.36856,0.230838,0.0462707,0.0173097,0.00396835,0.00481632,0.00313341,0,0,0,0,0,0.173804,0.306174,0.491951,0.021153,0.00424005,0.00158619,0.000363643,0.000441346,0.000287132,0,true
81,16,500,236.683,0.00634608,0.00532921,0.0101686,0.1,0.00101686,0.0280138,-6.37687e-11,0.0280138,18.2539,0.07936,0.90332,0.0344086,0.460344,1.11516,0.691071,0.223802,1.89065,3.39834,5.0713,0.223618,0.0455156,0.0170076,0.00400341,0.00483868,0.00315311,0,0,0,0,0,0.177385,0.318841,0.475802,0.0209804,0.00427038,0.0015957,0.00037561,0.000453977,0.000295833,0,true
82,16,500,240.684,0.00648368,0.00536501,0.0111867,0.1,0.00111867,0.0284726,-1.54188e-10,0.0284726,19.1459,0.0920471,0.914062,0.0413361,0.463148,1.10377,0.699361,0.232986,1.90297,3.36212,5.15712,0.231665,0.0457297,0.0175245,0.00415723,0.00495339,0.00377888,0,0,0,0,0,0.17735,0.313338,0.480625,0.0215904,0.00426185,0.00163322,0.000387439,0.000461638,0.000352178,0,true
83,16,500,241.12,0.00636883,0.00529912,0.0106971,0.1,0.00106971,0.0410495,1.59691e-10,0.0410495,18.7222,0.101995,0.916992,0.03862,0.455455,1.07786,0.693041,0.22396,1.87741,3.25789,5.1573,0.22897,0.0459043,0.0182573,0.0040324,0.00496468,0.00352489,0,0,0,0,0,0.177143,0.307399,0.486618,0.0216045,0.00433131,0.00172267,0.000380478,0.000468444,0.000332591,0,true
84,16,500,245.25,0.00649572,0.0052596,0.0123611,0.1,0.00123611,0.0342177,-2.76337e-10,0.0342177,20.1259,0.0738756,0.915039,0.0383453,0.465255,1.08687,0.68681,0.237495,1.91777,3.32752,4.96297,0.234602,0.0458539,0.017937,0.00409256,0.00498542,0.00346497,0,0,0,0,0,0.182311,0.316328,0.471801,0.0223022,0.00435907,0.00170517,0.000389056,0.000473935,0.000329395,0,true
85,16,500,241.131,0.00617818,0.00509908,0.010791,0.1,0.0010791,0.038912,-8.5614e-11,0.038912,18.8042,0.0554424,0.90625,0.0345154,0.436084,1.06515,0.668123,0.219034,1.77457,3.23039,4.89892,0.219846,0.0456637,0.0169815,0.00382794,0.00479803,0.00316002,0,0,0,0,0,0.174009,0.316762,0.480373,0.0215574,0.00447764,0.00166515,0.000375356,0.00047048,0.000309862,0,true
86,16,500,237.762,0.00655216,0.00537509,0.0117706,0.1,0.00117706,-0.0445036,-1.26127e-10,-0.0445036,19.6393,0.182136,0.898438,0.0373688,0.4525,1.10867,0.704051,0.234634,1.83909,3.40046,5.20739,0.225349,0.0476742,0.0178663,0.00397249,0.00497254,0.00341131,0,0,0,0,0,0.171075,0.316317,0.4844,0.0209624,0.00443473,0.00166196,0.000369528,0.000462554,0.000317325,0,true
87,16,500,240.883,0.00655047,0.00529996,0.0125051,0.1,0.00125051,-0.0295933,-1.66357e-10,-0.0295933,20.2427,0.151533,0.904297,0.0314484,0.446746,1.08904,0.70214,0.21747,1.81445,3.3088,5.1837,0.218503,0.046178,0.016822,0.00385179,0.0047122,0.00289097,0,0,0,0,0,0.171176,0.312154,0.489032,0.0206137,0.00435645,0.00158699,0.000363379,0.00044455,0.000272735,0,true
88,16,500,237.229,0.00629744,0.00528899,0.0100845,0.1,0.00100845,-0.0146793,1.06272e-10,-0.0146793,18.1783,0.0790739,0.910156,0.0350037,0.450157,1.07569,0.700357,0.222876,1.82977,3.24287,5.20221,0.228114,0.0455644,0.017567,0.00392762,0.00477938,0.00319307,0,0,0,0,0,0.172979,0.306568,0.491796,0.021565,0.00430747,0.00166071,0.000371301,0.000451824,0.00030186,0,true
89,16,500,242.11,0.00631105,0.00537977,0.00931281,0.1,0.000931281,-0.0095205,-1.41882e-10,-0.0095205,17.4689,0.0322542,0.907227,0.0404358,0.448846,1.09852,0.706138,0.231359,1.82225,3.38069,5.24877,0.231778,0.0463921,0.0169118,0.0041097,0.00493849,0.00369171,0,0,0,0,0,0.169361,0.314204,0.487825,0.0215417,0.00431172,0.0015718,0.000381959,0.000458987,0.000343111,0,true
90,16,500,236.521,0.0064995,0.00525863,0.0124086,0.1,0.00124086,0.0439175,1.53522e-12,0.0439175,20.1645,0.113591,0.920898,0.0444031,0.464614,1.08052,0.688151,0.237249,1.91594,3.3079,4.98028,0.236572,0.0454418,0.0178547,0.0041954,0.00504979,0.00403392,0,0,0,0,0,0.182171,0.314521,0.473534,0.0224937,0.00432068,0.00169765,0.000398906,0.000480142,0.000383552,0,true
91,16,500,245.351,0.00636345,0.00534286,0.0102059,0.1,0.00102059,0.035303,6.9263e-11,0.035303,18.2874,0.115667,0.900391,0.0405121,0.458436,1.08715,0.693018,0.217892,1.89488,3.36665,5.12269,0.22682,0.0450432,0.0170616,0.00412451,0.0048008,0.00364651,0,0,0,0,0,0.177328,0.315061,0.479396,0.0212265,0.00421527,0.00159668,0.000385984,0.000449273,0.000341251,0,true
92,16,500,244.85,0.00633075,0.00525406,0.0107669,0.1,0.00107669,0.0374336,1.33311e-11,0.0374336,18.7832,0.114366,0.904297,0.0401306,0.452112,1.09431,0.682838,0.226076,1.84892,3.32514,5.02903,0.229004,0.0459539,0.0175198,0.00400933,0.00493747,0.00361418,0,0,0,0,0,0.175951,0.316435,0.478585,0.0217931,0.00437318,0.00166726,0.000381546,0.000469871,0.000343941,0,true
93,16,500,234.712,0.0064963,0.00543921,0.010571,0.1,0.0010571,-0.00946032,1.52897e-10,-0.00946032,18.6115,0.0193611,0.905273,0.0376892,0.454509,1.10764,0.711387,0.22827,1.8885,3.41038,5.27783,0.225398,0.0466828,0.0171168,0.00414731,0.00490426,0.00346135,0,0,0,0,0,0.173601,0.3135,0.485165,0.0207198,0.00429132,0.00157346,0.000381242,0.000450825,0.000318185,0,true
94,16,500,238.044,0.00616896,0.00520555,0.00963411,0.1,0.000963411,0.0241957,-6.21608e-11,0.0241957,17.7677,0.0441772,0.913086,0.0374146,0.446627,1.05441,0.68533,0.223135,1.82409,3.1938,5.09049,0.228817,0.044274,0.0173755,0.00398424,0.00485512,0.00342411,0,0,0,0,0,0.175206,0.306769,0.488948,0.0219781,0.00425258,0.00166894,0.000382691,0.00046634,0.00032889,0,true
95,16,500,239.552,0.00643616,0.00541526,0.0102091,0.1,0.00102091,-0.038417,-1.69326e-10,-0.038417,18.2902,0.119057,0.900391,0.0412903,0.469404,1.09962,0.693329,0.231239,1.94127,3.41288,5.17367,0.226071,0.0463986,0.0174278,0.00411928,0.00493261,0.00373816,0,0,0,0,0,0.179241,0.315117,0.477694,0.0208735,0.00428406,0.00160914,0.00038034,0.000455437,0.000345151,0,true
96,16,500,241.03,0.00665723,0.00549018,0.0116705,0.1,0.00116705,-0.0569938,2.66321e-10,-0.0569938,19.5555,0.16732,0.905273,0.0371552,0.457739,1.10916,0.718926,0.232397,1.88971,3.38384,5.39402,0.235582,0.047154,0.0175087,0.0041265,0.00503075,0.00339759,0,0,0,0,0,0.172099,0.308172,0.491242,0.0214549,0.0042944,0.00159455,0.000375808,0.000458159,0.000309424,0,true
97,16,500,245.249,0.00648392,0.00543567,0.0104825,0.1,0.00104825,-0.0247984,-1.9565e-11,-0.0247984,18.5335,0.0598352,0.924805,0.0429688,0.459231,1.10633,0.709504,0.230309,1.92018,3.36469,5.27516,0.232834,0.0477679,0.0175867,0.00422325,0.00501566,0.00388895,0,0,0,0,0,0.176628,0.309501,0.485235,0.0214172,0.00439393,0.00161772,0.000388475,0.000461365,0.000357725,0,true
98,16,500,241.495,0.00636657,0.00534875,0.0101783,0.1,0.00101783,0.0114771,1.55739e-10,0.0114771,18.2626,0.0492094,0.910156,0.0398712,0.4517,1.0873,0.703391,0.223165,1.86435,3.28886,5.2403,0.228928,0.0448996,0.017536,0.00406718,0.00492416,0.00363603,0,0,0,0,0,0.174279,0.307442,0.489862,0.0214001,0.00419721,0.00163926,0.000380199,0.00046031,0.000339895,0,true
99,16,500,241.163,0.00648647,0.00544136,0.0104511,0.1,0.00104511,0.00636722,2.92276e-10,0.00636722,18.5057,0.0642736,0.912109,0.0402679,0.465502,1.11834,0.710571,0.230975,1.90064,3.44403,5.22438,0.236863,0.0462687,0.0177646,0.00416452,0.00497579,0.00362602,0,0,0,0,0,0.174648,0.316468,0.480062,0.0217651,0.00425158,0.00163236,0.000382673,0.00045722,0.000333191,0,true
100,16,500,237.465,0.00643285,0.00530974,0.0112311,0.1,0.00112311,0.0395098,1.90198e-10,0.0395098,19.1839,0.125563,0.908203,0.0358124,0.459124,1.09978,0.687737,0.230015,1.90408,3.40545,5.00782,0.22787,0.0440868,0.0179815,0.00400397,0.00490777,0.00327477,0,0,0,0,0,0.179301,0.32068,0.47157,0.0214577,0.00415151,0.00169326,0.000377041,0.000462148,0.000308374,0,true
101,16,500,243.214,0.00646177,0.00539193,0.0106984,0.1,0.00106984,0.019924,-5.74296e-12,0.019924,18.7234,0.0747469,0.899414,0.043335,0.459481,1.11814,0.697873,0.234877,1.89015,3.47566,5.10476,0.233677,0.0481247,0.0181799,0.00424786,0.00514325,0.00392181,0,0,0,0,0,0.175276,0.322302,0.47337,0.0216691,0.00446266,0.00168584,0.000393909,0.00047694,0.000363674,0,true
102,16,500,243.739,0.00636355,0.00536857,0.00994982,0.1,0.000994982,0.0119888,-2.04565e-11,0.0119888,18.0565,0.0333166,0.90332,0.0377502,0.46474,1.09483,0.692952,0.228511,1.94161,3.36987,5.11976,0.230918,0.0447891,0.017755,0.00405561,0.00492965,0.00344434,0,0,0,0,0,0.180832,0.313852,0.476827,0.0215064,0.00417142,0.00165361,0.000377718,0.000459122,0.000320788,0,true
103,16,500,248.559,0.00623861,0.00531615,0.00922457,0.1,0.000922457,0.00163052,-1.49264e-10,0.00163052,17.3859,0.0197708,0.916992,0.0371857,0.445572,1.0768,0.707425,0.22849,1.81235,3.21052,5.29121,0.240204,0.0475093,0.0178929,0.00418254,0.00505124,0.00338908,0,0,0,0,0,0.170457,0.301959,0.497653,0.0225919,0.00446839,0.00168288,0.000393381,0.000475084,0.000318753,0,true
104,16,500,244.77,0.00622579,0.00516427,0.0106152,0.1,0.00106152,0.0188351,-1.61982e-10,0.0188351,18.6504,0.0189559,0.918945,0.0345459,0.451957,1.07261,0.673341,0.219554,1.85774,3.28807,4.88016,0.229406,0.0437469,0.0173649,0.00398968,0.0048744,0.00317562,0,0,0,0,0,0.179865,0.318348,0.472493,0.0222109,0.00423553,0.00168126,0.000386277,0.000471935,0.000307461,0,true
105,16,500,242.705,0.00652798,0.00537973,0.0114826,0.1,0.00114826,-0.0310921,3.17164e-10,-0.0310921,19.3974,0.136705,0.90625,0.0338745,0.470289,1.10621,0.702835,0.229025,1.95788,3.36349,5.12555,0.234073,0.0481916,0.0180993,0.00399289,0.00508557,0.00309096,0,0,0,0,0,0.181968,0.312608,0.476377,0.0217551,0.004479,0.00168218,0.000371105,0.00047266,0.000287279,0,true
106,16,500,242.867,0.00624115,0.00523795,0.0100319,0.1,0.00100319,-0.00609628,-8.13314e-11,-0.00609628,18.1308,0.0607902,0.915039,0.0345001,0.448817,1.09404,0.686967,0.225634,1.82539,3.31702,5.02455,0.23442,0.0452336,0.0173925,0.00390437,0.00489137,0.00310915,0,0,0,0,0,0.174246,0.316633,0.479629,0.0223771,0.00431787,0.00166024,0.0003727,0.000466916,0.000296791,0,true
107,16,500,236.188,0.00673135,0.00552013,0.0121122,0.1,0.00121122,-0.0556372,1.48146e-10,-0.0556372,19.9221,0.163779,0.901367,0.0320282,0.463912,1.13556,0.710489,0.223669,1.91222,3.53543,5.29147,0.225448,0.0465121,0.0175251,0.00392504,0.00480042,0.00293875,0,0,0,0,0,0.173204,0.32023,0.479289,0.0204205,0.00421296,0.00158738,0.00035552,0.00043481,0.000266185,0,true
108,16,500,250.337,0.00660239,0.00542842,0.0117397,0.1,0.00117397,-0.00982764,6.85063e-11,-0.00982764,19.6134,0.0166334,0.924805,0.037796,0.460225,1.0981,0.712298,0.230116,1.88358,3.35986,5.31083,0.22603,0.0468844,0.0172112,0.00410999,0.00489259,0.00344247,0,0,0,0,0,0.173492,0.309469,0.489169,0.0208192,0.00431842,0.00158529,0.000378562,0.000450646,0.000317078,0,true
109,16,500,244.734,0.00662428,0.00554335,0.0108093,0.1,0.00108093,-0.0082763,2.01252e-10,-0.0082763,18.8202,0.0369706,0.896484,0.0399323,0.45638,1.1186,0.723675,0.232213,1.88398,3.42854,5.46293,0.233562,0.0474295,0.0175612,0.00413827,0.0049632,0.00359661,0,0,0,0,0,0.169931,0.309248,0.492746,0.0210668,0.00427806,0.00158399,0.000373265,0.000447672,0.000324408,0,true
110,16,500,253.317,0.00655693,0.00549684,0.0106009,0.1,0.00106009,0.0219282,2.46784e-10,0.0219282,18.6379,0.128091,0.893555,0.0387878,0.457577,1.12034,0.707455,0.230892,1.88106,3.52247,5.28557,0.227321,0.0474839,0.0171182,0.00419079,0.0049399,0.00352406,0,0,0,0,0,0.171104,0.320409,0.480783,0.0206774,0.0043192,0.00155709,0.0003812,0.00044934,0.000320553,0,true
111,16,500,242.304,0.00657236,0.0054136,0.0115876,0.1,0.00115876,0.037289,-4.29976e-11,0.037289,19.4859,0.154762,0.904297,0.0415802,0.465836,1.11092,0.70337,0.229483,1.92111,3.38381,5.20653,0.238082,0.0471235,0.0174906,0.00428503,0.00499211,0.00377812,0,0,0,0,0,0.177434,0.312528,0.480875,0.0219892,0.00435232,0.00161543,0.000395766,0.000461071,0.000348947,0,true
112,16,500,244.866,0.00649678,0.00521057,0.0128622,0.1,0.00128622,0.062075,-2.11831e-10,0.062075,20.5297,0.183169,0.924805,0.0366669,0.447301,1.07267,0.686791,0.222405,1.81948,3.24899,5.05269,0.224612,0.0459561,0.0171963,0.0040147,0.00482906,0.0033626,0,0,0,0,0,0.174595,0.31177,0.484851,0.0215535,0.00440989,0.00165013,0.000385246,0.000463391,0.000322671,0,true
113,16,500,239.898,0.00633729,0.00532481,0.0101248,0.1,0.00101248,0.0192739,-8.3352e-11,0.0192739,18.2145,0.0514103,0.899414,0.0399933,0.458974,1.11348,0.686423,0.227754,1.89369,3.45019,4.99859,0.229779,0.0465505,0.0180916,0.00408662,0.00502029,0.00362735,0,0,0,0,0,0.177817,0.323973,0.469368,0.0215762,0.0043711,0.0016988,0.000383734,0.000471406,0.000340608,0,true
114,16,500,228.47,0.00624744,0.0053559,0.00891539,0.1,0.000891539,-0.018501,3.83847e-11,-0.018501,17.0921,0.08122,0.902344,0.0350494,0.44812,1.11095,0.694953,0.224546,1.84224,3.41155,5.15093,0.230169,0.047254,0.0176342,0.00388149,0.00493134,0.00320749,0,0,0,0,0,0.171982,0.318485,0.480866,0.0214874,0.0044114,0.00164624,0.000362357,0.000460366,0.000299435,0,true
