step,horizon,loss,diff_rollout_loss_scaled,critic_loss_raw,critic_loss_weight,critic_loss_scaled,critic_output_mean,critic_target_mean,critic_error_mean,critic_error_norm,grad_norm,success_rate_batch,action_saturation_rate,final_position_norm_mean,final_velocity_norm_mean,final_attitude_error_mean,final_angular_velocity_norm_mean,loss_position_mean,loss_velocity_mean,loss_attitude_mean,loss_angular_velocity_mean,loss_linear_acceleration_mean,loss_angular_acceleration_mean,loss_action_magnitude_mean,loss_action_smoothness_mean,loss_saturation_mean,loss_terminal_mean,loss_terminal_position_mean,loss_terminal_velocity_mean,loss_terminal_attitude_mean,loss_terminal_angular_velocity_mean,ratio_position,ratio_velocity,ratio_attitude,ratio_angular_velocity,ratio_linear_acceleration,ratio_angular_acceleration,ratio_action_magnitude,ratio_action_smoothness,ratio_saturation,ratio_terminal,finite
1163,16,0.0304042,0.000102122,0.303021,0.1,0.0303021,-0.000173186,-6.43469e-11,-0.000173186,281.842,0.00347261,0.893188,0,0.0275757,0.0564716,0.0387346,0.0265364,0.00641757,0.0115531,0.0172838,0.000688468,0.000137783,1.30562e-05,0.000158503,9.14689e-06,0,0.167983,0.00798444,0.131641,0.0255245,0.00283308,0.031421,0.0565652,0.0846232,0.0033708,0.0006746,6.39241e-05,0.000776047,4.4784e-05,0,0.82246,true
1164,16,0.0304012,0.000102119,0.302991,0.1,0.0302991,-0.000151334,1.75535e-12,-0.000151334,281.828,0.00355117,0.893188,0,0.0275757,0.0564708,0.0387337,0.0265346,0.00641757,0.0115529,0.0172834,0.000688829,0.000137779,1.30716e-05,0.000158504,9.14704e-06,0,0.167978,0.00798443,0.131637,0.0255234,0.00283274,0.0314219,0.0565657,0.0846235,0.00337267,0.000674597,6.40014e-05,0.000776072,4.4786e-05,0,0.822457,true
1165,16,0.0303982,0.000102117,0.302961,0.1,0.0302961,-0.0001534,-4.34091e-11,-0.0001534,281.815,0.00354264,0.893188,0,0.0275757,0.0564699,0.0387328,0.0265329,0.00641757,0.0115527,0.017283,0.000689193,0.000137774,1.3087e-05,0.000158505,9.1472e-06,0,0.167972,0.00798441,0.131633,0.0255223,0.0028324,0.0314228,0.0565661,0.084624,0.00337454,0.000674593,6.40786e-05,0.000776098,4.47881e-05,0,0.822451,true
1166,16,0.0303953,0.000102114,0.302932,0.1,0.0302932,-0.000179828,-5.16988e-11,-0.000179828,281.801,0.00345952,0.893188,0,0.0275756,0.056469,0.038732,0.0265311,0.00641757,0.0115525,0.0172826,0.000689555,0.000137769,1.31025e-05,0.000158505,9.14739e-06,0,0.167966,0.00798441,0.131629,0.0255213,0.00283206,0.0314237,0.0565667,0.0846243,0.00337641,0.000674589,6.41563e-05,0.000776121,4.47903e-05,0,0.822447,true
1167,16,0.0303923,0.000102111,0.302902,0.1,0.0302902,-0.000168183,-4.74484e-12,-0.000168182,281.787,0.00350887,0.893188,0,0.0275756,0.0564681,0.0387312,0.0265294,0.00641757,0.0115522,0.0172821,0.000689918,0.000137765,1.3118e-05,0.000158506,9.14761e-06,0,0.167961,0.0079844,0.131624,0.0255202,0.00283173,0.0314246,0.0565672,0.0846246,0.00337828,0.000674587,6.4234e-05,0.000776146,4.47926e-05,0,0.822444,true
1168,16,0.0303893,0.000102108,0.302872,0.1,0.0302872,-0.000161711,4.42885e-11,-0.000161712,281.773,0.00354554,0.893188,0,0.0275756,0.0564672,0.0387303,0.0265275,0.00641757,0.011552,0.0172818,0.000690282,0.00013776,1.31335e-05,0.000158506,9.14781e-06,0,0.167955,0.0079844,0.13162,0.0255191,0.00283138,0.0314255,0.0565677,0.0846251,0.00338016,0.000674583,6.43121e-05,0.000776171,4.47949e-05,0,0.822441,true
1169,16,0.0303864,0.000102105,0.302843,0.1,0.0302843,-0.000181288,-1.46188e-11,-0.000181288,281.759,0.00349279,0.893188,0,0.0275756,0.0564663,0.0387295,0.0265258,0.00641757,0.0115518,0.0172813,0.000690646,0.000137756,1.31491e-05,0.000158506,9.14806e-06,0,0.16795,0.0079844,0.131616,0.025518,0.00283103,0.0314264,0.0565683,0.0846255,0.00338205,0.000674579,6.43901e-05,0.000776194,4.47974e-05,0,0.822437,true
1170,16,0.0303834,0.000102102,0.302813,0.1,0.0302813,-0.000184537,-1.64681e-11,-0.000184537,281.746,0.0034736,0.893188,0,0.0275756,0.0564654,0.0387285,0.026524,0.00641757,0.0115515,0.0172809,0.000691009,0.000137751,1.31646e-05,0.000158507,9.14828e-06,0,0.167944,0.00798439,0.131612,0.0255168,0.00283067,0.0314272,0.0565687,0.0846258,0.00338392,0.000674576,6.44682e-05,0.000776217,4.47997e-05,0,0.822434,true
1171,16,0.0303804,0.000102099,0.302783,0.1,0.0302783,-0.00016196,5.63469e-11,-0.00016196,281.732,0.00355753,0.893311,0,0.0275756,0.0564644,0.0387276,0.0265221,0.00641757,0.0115513,0.0172805,0.000691376,0.000137746,1.31802e-05,0.000158507,9.1485e-06,0,0.167939,0.00798438,0.131608,0.0255158,0.0028303,0.0314282,0.0565693,0.0846262,0.00338581,0.000674573,6.45463e-05,0.000776243,4.48021e-05,0,0.822431,true
1172,16,0.0303774,0.000102096,0.302753,0.1,0.0302753,-0.000184982,3.2735e-11,-0.000184982,281.718,0.00349784,0.893433,0,0.0275755,0.0564638,0.0387268,0.0265203,0.00641756,0.0115511,0.0172801,0.000691741,0.000137742,1.31958e-05,0.000158507,9.14871e-06,0,0.167933,0.00798437,0.131604,0.0255147,0.00282994,0.031429,0.0565699,0.0846266,0.0033877,0.000674568,6.46243e-05,0.000776265,4.48044e-05,0,0.822426,true
1173,16,0.0303745,0.000102093,0.302724,0.1,0.0302724,-0.00018304,-3.48281e-12,-0.00018304,281.704,0.00350542,0.893433,0,0.0275756,0.0564627,0.038726,0.0265184,0.00641756,0.0115509,0.0172797,0.000692106,0.000137737,1.32114e-05,0.000158507,9.14894e-06,0,0.167927,0.00798437,0.1316,0.0255135,0.00282959,0.0314299,0.0565704,0.084627,0.00338958,0.000674564,6.47024e-05,0.000776288,4.48068e-05,0,0.822422,true
1174,16,0.0303715,0.00010209,0.302694,0.1,0.0302694,-0.000168093,-3.97153e-11,-0.000168093,281.69,0.00354946,0.893433,0,0.0275756,0.0564617,0.0387252,0.0265167,0.00641756,0.0115507,0.0172793,0.000692474,0.000137732,1.3227e-05,0.000158508,9.14913e-06,0,0.167922,0.00798436,0.131596,0.0255124,0.00282924,0.0314308,0.0565708,0.0846274,0.00339148,0.000674562,6.47809e-05,0.000776312,4.48091e-05,0,0.822419,true
1175,16,0.0303685,0.000102087,0.302664,0.1,0.0302664,-0.000186171,8.97027e-12,-0.000186171,281.676,0.00350248,0.893433,0,0.0275756,0.0564609,0.0387243,0.0265149,0.00641756,0.0115504,0.0172788,0.000692844,0.000137728,1.32427e-05,0.000158508,9.14938e-06,0,0.167916,0.00798436,0.131592,0.0255113,0.00282891,0.0314317,0.0565714,0.0846278,0.00339339,0.000674559,6.48596e-05,0.000776334,4.48115e-05,0,0.822415,true
1176,16,0.0303655,0.000102084,0.302634,0.1,0.0302634,-0.000177179,3.64103e-12,-0.000177179,281.663,0.00353555,0.893433,0,0.0275755,0.05646,0.0387235,0.0265132,0.00641755,0.0115502,0.0172784,0.000693211,0.000137723,1.32585e-05,0.000158508,9.1496e-06,0,0.167911,0.00798434,0.131588,0.0255102,0.00282858,0.0314326,0.0565719,0.0846281,0.00339528,0.000674555,6.49387e-05,0.000776358,4.48139e-05,0,0.822411,true
1177,16,0.0303626,0.000102081,0.302605,0.1,0.0302605,-0.000174224,6.2874e-11,-0.000174224,281.649,0.00354785,0.893433,0,0.0275755,0.056459,0.0387226,0.0265114,0.00641755,0.01155,0.017278,0.00069358,0.000137718,1.32743e-05,0.000158508,9.14984e-06,0,0.167905,0.00798434,0.131584,0.0255091,0.00282824,0.0314335,0.0565723,0.0846285,0.00339719,0.000674552,6.50182e-05,0.000776382,4.48164e-05,0,0.822407,true
1178,16,0.0303596,0.000102078,0.302575,0.1,0.0302575,-0.000198929,7.47601e-11,-0.00019893,281.635,0.00347812,0.893433,0,0.0275755,0.0564581,0.0387217,0.0265097,0.00641755,0.0115497,0.0172776,0.000693954,0.000137714,1.32901e-05,0.000158508,9.15011e-06,0,0.167899,0.00798433,0.13158,0.025508,0.00282792,0.0314344,0.0565728,0.0846289,0.00339912,0.000674548,6.50977e-05,0.000776404,4.4819e-05,0,0.822402,true
1179,16,0.0303566,0.000102076,0.302545,0.1,0.0302545,-0.000184304,1.08767e-10,-0.000184304,281.621,0.0035253,0.893433,0,0.0275755,0.0564573,0.0387207,0.026508,0.00641755,0.0115495,0.0172771,0.000694327,0.000137709,1.3306e-05,0.000158509,9.15035e-06,0,0.167893,0.00798432,0.131575,0.0255068,0.00282758,0.0314353,0.0565734,0.0846291,0.00340104,0.000674545,6.51774e-05,0.000776428,4.48215e-05,0,0.822398,true
1180,16,0.0303536,0.000102073,0.302515,0.1,0.0302515,-0.000191566,7.78312e-11,-0.000191566,281.607,0.00351287,0.893433,0,0.0275755,0.0564562,0.0387198,0.0265062,0.00641754,0.0115493,0.0172767,0.000694699,0.000137704,1.33218e-05,0.000158508,9.15057e-06,0,0.167888,0.00798432,0.131571,0.0255057,0.00282724,0.0314362,0.0565739,0.0846294,0.00340296,0.000674541,6.52567e-05,0.000776449,4.48238e-05,0,0.822393,true
1181,16,0.0303506,0.00010207,0.302486,0.1,0.0302486,-0.000214576,3.67672e-11,-0.000214576,281.593,0.00344706,0.893433,0,0.0275754,0.0564554,0.0387189,0.0265044,0.00641754,0.0115491,0.0172763,0.000695072,0.000137699,1.33377e-05,0.000158508,9.15083e-06,0,0.167882,0.00798431,0.131567,0.0255046,0.0028269,0.0314371,0.0565745,0.0846297,0.00340489,0.000674537,6.53363e-05,0.00077647,4.48264e-05,0,0.822391,true
1182,16,0.0303476,0.000102067,0.302456,0.1,0.0302456,-0.000198002,-7.33263e-11,-0.000198002,281.579,0.00350312,0.893555,0,0.0275755,0.0564545,0.038718,0.0265026,0.00641755,0.0115488,0.0172758,0.000695442,0.000137695,1.33536e-05,0.000158508,9.15104e-06,0,0.167876,0.0079843,0.131563,0.0255035,0.00282655,0.031438,0.056575,0.08463,0.0034068,0.000674533,6.54158e-05,0.000776493,4.48287e-05,0,0.822385,true
1183,16,0.0303447,0.000102064,0.302426,0.1,0.0302426,-0.000187825,9.31111e-12,-0.000187825,281.566,0.00353967,0.893555,0,0.0275754,0.0564537,0.0387173,0.0265009,0.00641755,0.0115486,0.0172754,0.000695815,0.00013769,1.33694e-05,0.000158508,9.15129e-06,0,0.167871,0.00798429,0.131559,0.0255024,0.0028262,0.0314389,0.0565756,0.0846305,0.00340873,0.000674529,6.54956e-05,0.000776515,4.48313e-05,0,0.822383,true
1184,16,0.0303417,0.000102061,0.302396,0.1,0.0302396,-0.000206023,9.54113e-11,-0.000206023,281.552,0.00348984,0.893555,0,0.0275755,0.0564527,0.0387163,0.0264991,0.00641754,0.0115484,0.017275,0.000696187,0.000137685,1.33854e-05,0.000158508,9.15154e-06,0,0.167865,0.00798428,0.131554,0.0255013,0.00282586,0.0314398,0.0565761,0.0846309,0.00341065,0.000674525,6.55754e-05,0.000776537,4.48338e-05,0,0.822379,true
1185,16,0.0303387,0.000102058,0.302366,0.1,0.0302366,-0.000196938,-1.35649e-10,-0.000196938,281.538,0.00352205,0.893555,0,0.0275754,0.0564517,0.0387155,0.0264973,0.00641754,0.0115482,0.0172746,0.000696561,0.00013768,1.34014e-05,0.000158508,9.15178e-06,0,0.16786,0.00798428,0.13155,0.0255001,0.00282551,0.0314407,0.0565765,0.0846314,0.00341258,0.000674521,6.56557e-05,0.00077656,4.48363e-05,0,0.822376,true
1186,16,0.0303357,0.000102055,0.302336,0.1,0.0302336,-0.000188702,5.05115e-11,-0.000188703,281.524,0.00355295,0.893555,0,0.0275754,0.0564507,0.0387146,0.0264956,0.00641754,0.0115479,0.0172742,0.000696934,0.000137676,1.34174e-05,0.000158508,9.15207e-06,0,0.167854,0.00798427,0.131546,0.025499,0.00282516,0.0314416,0.056577,0.0846318,0.00341451,0.000674518,6.57361e-05,0.000776582,4.48389e-05,0,0.822373,true
1187,16,0.0303327,0.000102052,0.302307,0.1,0.0302307,-0.000209214,-3.80934e-11,-0.000209214,281.51,0.00349483,0.893555,0,0.0275754,0.0564498,0.0387138,0.0264938,0.00641754,0.0115477,0.0172737,0.00069731,0.000137671,1.34334e-05,0.000158507,9.15234e-06,0,0.167849,0.00798426,0.131542,0.0254979,0.00282482,0.0314425,0.0565775,0.0846322,0.00341644,0.000674512,6.58167e-05,0.000776602,4.48416e-05,0,0.822369,true
1188,16,0.0303297,0.000102049,0.302277,0.1,0.0302277,-0.000215833,-3.73487e-11,-0.000215833,281.496,0.00347901,0.893555,0,0.0275754,0.0564489,0.038713,0.0264919,0.00641754,0.0115475,0.0172733,0.000697686,0.000137666,1.34495e-05,0.000158507,9.15259e-06,0,0.167843,0.00798425,0.131538,0.0254968,0.00282447,0.0314434,0.0565781,0.0846326,0.00341839,0.000674508,6.58971e-05,0.000776623,4.48441e-05,0,0.822365,true
1189,16,0.0303267,0.000102046,0.302247,0.1,0.0302247,-0.000198709,6.95567e-11,-0.000198709,281.482,0.00353924,0.893677,0,0.0275754,0.0564479,0.0387121,0.0264901,0.00641754,0.0115472,0.0172729,0.000698063,0.000137661,1.34655e-05,0.000158507,9.15286e-06,0,0.167837,0.00798424,0.131533,0.0254956,0.00282412,0.0314443,0.0565786,0.0846329,0.00342034,0.000674504,6.59778e-05,0.000776646,4.48467e-05,0,0.822361,true
1190,16,0.0303237,0.000102043,0.302217,0.1,0.0302217,-0.000216023,-8.32846e-12,-0.000216023,281.468,0.00348804,0.893677,0,0.0275754,0.0564471,0.0387112,0.0264883,0.00641753,0.011547,0.0172725,0.000698441,0.000137656,1.34816e-05,0.000158507,9.15316e-06,0,0.167832,0.00798423,0.131529,0.0254945,0.00282377,0.0314452,0.0565791,0.0846332,0.00342229,0.000674501,6.60584e-05,0.000776665,4.48495e-05,0,0.822357,true
1191,16,0.0303207,0.00010204,0.302187,0.1,0.0302187,-0.000219061,1.89949e-11,-0.000219061,281.454,0.00348648,0.893677,0,0.0275754,0.0564461,0.0387103,0.0264866,0.00641753,0.0115468,0.017272,0.000698816,0.000137651,1.34977e-05,0.000158506,9.15342e-06,0,0.167826,0.00798422,0.131525,0.0254934,0.00282342,0.0314461,0.0565797,0.0846336,0.00342423,0.000674497,6.61393e-05,0.000776687,4.48521e-05,0,0.822353,true
1192,16,0.0303178,0.000102037,0.302157,0.1,0.0302157,-0.000201039,1.34205e-11,-0.000201039,281.44,0.00354875,0.893677,0,0.0275753,0.0564451,0.0387094,0.0264847,0.00641752,0.0115466,0.0172716,0.000699191,0.000137647,1.35138e-05,0.000158506,9.15367e-06,0,0.16782,0.00798422,0.131521,0.0254923,0.00282307,0.031447,0.0565802,0.0846341,0.00342616,0.000674494,6.62203e-05,0.00077671,4.48546e-05,0,0.82235,true
1193,16,0.0303148,0.000102034,0.302127,0.1,0.0302127,-0.000218768,-8.43309e-12,-0.000218768,281.426,0.00349565,0.893677,0,0.0275753,0.0564442,0.0387086,0.026483,0.00641752,0.0115463,0.0172712,0.000699568,0.000137642,1.353e-05,0.000158506,9.15402e-06,0,0.167815,0.00798421,0.131517,0.0254912,0.00282273,0.0314479,0.0565808,0.0846345,0.00342811,0.00067449,6.63014e-05,0.000776731,4.48576e-05,0,0.822346,true
1194,16,0.0303118,0.000102031,0.302097,0.1,0.0302097,-0.000227292,2.14124e-11,-0.000227292,281.413,0.00347357,0.893677,0,0.0275754,0.0564432,0.0387077,0.0264813,0.00641752,0.0115461,0.0172708,0.000699946,0.000137637,1.35462e-05,0.000158506,9.15433e-06,0,0.167809,0.00798421,0.131513,0.02549,0.00282239,0.0314488,0.0565813,0.0846348,0.00343006,0.000674485,6.63827e-05,0.000776752,4.48605e-05,0,0.822342,true
1195,16,0.0303088,0.000102028,0.302068,0.1,0.0302068,-0.000213725,-9.52999e-12,-0.000213725,281.399,0.00353825,0.893677,0,0.0275753,0.0564425,0.0387068,0.0264795,0.00641752,0.0115459,0.0172703,0.000700323,0.000137632,1.35624e-05,0.000158506,9.15465e-06,0,0.167803,0.0079842,0.131508,0.0254889,0.00282203,0.0314498,0.0565818,0.0846351,0.00343201,0.000674482,6.64639e-05,0.000776774,4.48634e-05,0,0.822339,true
1196,16,0.0303058,0.000102025,0.302038,0.1,0.0302038,-0.000232925,8.23601e-11,-0.000232925,281.385,0.0034723,0.893677,0,0.0275753,0.0564415,0.0387058,0.0264777,0.00641752,0.0115456,0.0172699,0.0007007,0.000137627,1.35786e-05,0.000158505,9.15496e-06,0,0.167798,0.0079842,0.131504,0.0254878,0.00282167,0.0314507,0.0565823,0.0846356,0.00343395,0.000674478,6.65454e-05,0.000776794,4.48662e-05,0,0.822335,true
1197,16,0.0303028,0.000102022,0.302008,0.1,0.0302008,-0.000225402,2.81856e-11,-0.000225402,281.371,0.00349556,0.893677,0,0.0275753,0.0564405,0.0387051,0.0264757,0.00641752,0.0115454,0.0172695,0.000701077,0.000137623,1.35949e-05,0.000158505,9.15533e-06,0,0.167792,0.00798419,0.1315,0.0254867,0.00282131,0.0314516,0.0565829,0.0846359,0.0034359,0.000674475,6.6627e-05,0.000776815,4.48693e-05,0,0.822332,true
1198,16,0.0302998,0.000102019,0.301978,0.1,0.0301978,-0.000217739,-7.00426e-11,-0.000217739,281.357,0.00352846,0.893677,0,0.0275752,0.0564396,0.0387043,0.0264738,0.00641752,0.0115452,0.0172691,0.000701453,0.000137618,1.36111e-05,0.000158505,9.15568e-06,0,0.167786,0.00798418,0.131496,0.0254856,0.00282094,0.0314525,0.0565834,0.0846364,0.00343785,0.000674471,6.67087e-05,0.000776838,4.48723e-05,0,0.822327,true
1199,16,0.0302968,0.000102016,0.301948,0.1,0.0301948,-0.000222611,-5.57324e-11,-0.000222611,281.343,0.00352425,0.893677,0,0.0275753,0.0564387,0.0387033,0.026472,0.00641752,0.011545,0.0172686,0.00070183,0.000137613,1.36274e-05,0.000158505,9.15606e-06,0,0.167781,0.00798417,0.131492,0.0254845,0.00282057,0.0314534,0.056584,0.0846367,0.0034398,0.000674468,6.67904e-05,0.00077686,4.48755e-05,0,0.822323,true
1200,16,0.0302938,0.000102013,0.301918,0.1,0.0301918,-0.000220504,4.06679e-11,-0.000220504,281.329,0.0035419,0.893677,0,0.0275752,0.0564376,0.0387024,0.0264702,0.00641752,0.0115447,0.0172682,0.000702212,0.000137609,1.36437e-05,0.000158505,9.15644e-06,0,0.167775,0.00798415,0.131487,0.0254834,0.00282021,0.0314543,0.0565845,0.0846371,0.00344177,0.000674464,6.68723e-05,0.000776882,4.48787e-05,0,0.822319,true
1201,16,0.0302908,0.00010201,0.301888,0.1,0.0301888,-0.000213442,-3.29968e-11,-0.000213442,281.315,0.00355926,0.893677,0,0.0275753,0.0564367,0.0387015,0.0264684,0.00641752,0.0115445,0.0172678,0.00070259,0.000137604,1.36601e-05,0.000158504,9.15679e-06,0,0.167769,0.00798415,0.131483,0.0254822,0.00281987,0.0314552,0.0565849,0.0846373,0.00344372,0.000674459,6.69544e-05,0.000776903,4.48817e-05,0,0.822315,true
1202,16,0.0302878,0.000102007,0.301858,0.1,0.0301858,-0.000231997,1.53804e-10,-0.000231997,281.301,0.00350527,0.893677,0,0.0275752,0.0564358,0.0387007,0.0264667,0.00641751,0.0115443,0.0172673,0.000702974,0.000137599,1.36765e-05,0.000158504,9.15719e-06,0,0.167763,0.00798415,0.131479,0.025481,0.00281955,0.0314562,0.0565855,0.0846377,0.0034457,0.000674455,6.70369e-05,0.000776925,4.4885e-05,0,0.822311,true
1203,16,0.0302848,0.000102004,0.301828,0.1,0.0301828,-0.000234951,2.17511e-11,-0.000234951,281.287,0.00350203,0.893677,0,0.0275752,0.0564349,0.0386999,0.026465,0.00641752,0.011544,0.0172669,0.000703356,0.000137594,1.36929e-05,0.000158504,9.15761e-06,0,0.167758,0.00798415,0.131474,0.0254799,0.00281921,0.0314571,0.056586,0.0846382,0.00344768,0.00067445,6.71195e-05,0.000776947,4.48883e-05,0,0.822307,true
1204,16,0.0302818,0.000102001,0.301798,0.1,0.0301798,-0.000229574,-4.697e-11,-0.000229573,281.273,0.00352669,0.893677,0,0.0275752,0.056434,0.0386988,0.0264632,0.00641751,0.0115438,0.0172665,0.000703741,0.000137589,1.37095e-05,0.000158504,9.15799e-06,0,0.167752,0.00798414,0.13147,0.0254788,0.00281886,0.031458,0.0565865,0.0846385,0.00344967,0.000674447,6.72024e-05,0.000776969,4.48916e-05,0,0.822303,true
1205,16,0.0302788,0.000101998,0.301768,0.1,0.0301768,-0.000244187,7.08517e-11,-0.000244187,281.259,0.00348571,0.893677,0,0.0275752,0.056433,0.038698,0.0264614,0.00641751,0.0115436,0.0172661,0.000704123,0.000137584,1.37259e-05,0.000158503,9.1584e-06,0,0.167747,0.00798413,0.131466,0.0254776,0.00281853,0.0314589,0.0565871,0.0846389,0.00345164,0.000674443,6.72852e-05,0.00077699,4.48949e-05,0,0.822301,true
1206,16,0.0302758,0.000101995,0.301738,0.1,0.0301738,-0.000246212,-2.28273e-11,-0.000246212,281.245,0.00348317,0.893677,0,0.0275752,0.056432,0.0386972,0.0264596,0.00641751,0.0115433,0.0172656,0.000704508,0.000137579,1.37425e-05,0.000158503,9.15881e-06,0,0.167741,0.00798413,0.131462,0.0254765,0.00281816,0.0314598,0.0565875,0.0846392,0.00345363,0.000674439,6.73682e-05,0.000777012,4.48982e-05,0,0.822296,true
1207,16,0.0302728,0.000101992,0.301708,0.1,0.0301708,-0.000225732,-1.6958e-11,-0.000225732,281.231,0.00355612,0.893677,0,0.0275752,0.0564311,0.0386963,0.0264578,0.00641751,0.0115431,0.0172652,0.000704891,0.000137574,1.3759e-05,0.000158503,9.1592e-06,0,0.167735,0.00798411,0.131458,0.0254754,0.00281781,0.0314607,0.0565881,0.0846397,0.00345561,0.000674435,6.74513e-05,0.000777034,4.49014e-05,0,0.822294,true
1208,16,0.0302698,0.000101989,0.301678,0.1,0.0301678,-0.000244404,3.25295e-14,-0.000244404,281.217,0.00350233,0.893677,0,0.0275751,0.0564303,0.0386955,0.0264559,0.00641751,0.0115429,0.0172648,0.000705273,0.00013757,1.37756e-05,0.000158503,9.15965e-06,0,0.167729,0.00798411,0.131453,0.0254743,0.00281746,0.0314617,0.0565886,0.0846401,0.00345758,0.000674431,6.75345e-05,0.000777055,4.4905e-05,0,0.822287,true
1209,16,0.0302668,0.000101986,0.301648,0.1,0.0301648,-0.000253883,3.09271e-11,-0.000253883,281.203,0.00348029,0.893677,0,0.0275751,0.0564293,0.0386945,0.0264542,0.00641751,0.0115426,0.0172643,0.000705658,0.000137565,1.37921e-05,0.000158502,9.16009e-06,0,0.167723,0.0079841,0.131449,0.0254732,0.0028171,0.0314626,0.0565892,0.0846405,0.00345957,0.000674429,6.76176e-05,0.000777077,4.49084e-05,0,0.822283,true
1210,16,0.0302638,0.000101983,0.301618,0.1,0.0301618,-0.000232841,-1.53009e-11,-0.000232841,281.189,0.00354709,0.893677,0,0.0275751,0.0564284,0.0386936,0.0264523,0.0064175,0.0115424,0.0172639,0.000706042,0.00013756,1.38088e-05,0.000158502,9.16053e-06,0,0.167718,0.0079841,0.131445,0.0254721,0.00281675,0.0314635,0.0565898,0.0846407,0.00346155,0.000674426,6.77014e-05,0.0007771,4.49119e-05,0,0.82228,true
1211,16,0.0302608,0.00010198,0.301588,0.1,0.0301588,-0.000242654,-6.35708e-12,-0.000242653,281.175,0.00351927,0.893677,0,0.0275751,0.0564273,0.0386928,0.0264505,0.0064175,0.0115422,0.0172635,0.000706427,0.000137555,1.38255e-05,0.000158502,9.16101e-06,0,0.167712,0.0079841,0.131441,0.0254709,0.0028164,0.0314644,0.0565903,0.0846412,0.00346355,0.000674421,6.7785e-05,0.000777122,4.49156e-05,0,0.822276,true
1212,16,0.0302578,0.000101977,0.301558,0.1,0.0301558,-0.000259397,4.74731e-11,-0.000259397,281.161,0.00347674,0.893799,0,0.0275751,0.0564265,0.0386919,0.0264488,0.0064175,0.0115419,0.017263,0.000706813,0.000137551,1.38421e-05,0.000158502,9.16146e-06,0,0.167706,0.00798409,0.131436,0.0254697,0.00281605,0.0314653,0.0565908,0.0846414,0.00346554,0.000674417,6.78686e-05,0.000777144,4.49191e-05,0,0.822271,true
1213,16,0.0302548,0.000101974,0.301528,0.1,0.0301528,-0.000242175,-5.94361e-11,-0.000242174,281.147,0.00353774,0.893799,0,0.0275751,0.0564255,0.038691,0.026447,0.0064175,0.0115417,0.0172626,0.0007072,0.000137546,1.38589e-05,0.000158502,9.16195e-06,0,0.1677,0.00798408,0.131432,0.0254686,0.00281569,0.0314663,0.0565913,0.0846419,0.00346754,0.000674413,6.79531e-05,0.000777167,4.49229e-05,0,0.822267,true
1214,16,0.0302518,0.000101971,0.301498,0.1,0.0301498,-0.000244702,1.55463e-11,-0.000244702,281.133,0.00353316,0.893799,0,0.0275751,0.0564246,0.0386902,0.0264451,0.00641749,0.0115415,0.0172622,0.000707586,0.000137541,1.38757e-05,0.000158502,9.16242e-06,0,0.167694,0.00798407,0.131428,0.0254675,0.00281535,0.0314672,0.0565918,0.0846423,0.00346954,0.000674409,6.80372e-05,0.000777188,4.49265e-05,0,0.822263,true
1215,16,0.0302488,0.000101968,0.301468,0.1,0.0301468,-0.000260993,-1.09091e-11,-0.000260993,281.119,0.00348875,0.893799,0,0.027575,0.0564236,0.0386893,0.0264433,0.00641749,0.0115412,0.0172617,0.000707974,0.000137536,1.38925e-05,0.000158501,9.16295e-06,0,0.167689,0.00798406,0.131424,0.0254664,0.00281498,0.0314681,0.0565923,0.0846426,0.00347154,0.000674406,6.81215e-05,0.00077721,4.49304e-05,0,0.82226,true
1216,16,0.0302458,0.000101965,0.301438,0.1,0.0301438,-0.000245683,1.18248e-11,-0.000245683,281.105,0.00353721,0.893799,0,0.027575,0.0564226,0.0386884,0.0264414,0.00641749,0.011541,0.0172613,0.000708365,0.000137531,1.39093e-05,0.000158501,9.16345e-06,0,0.167683,0.00798404,0.131419,0.0254653,0.00281462,0.031469,0.0565929,0.084643,0.00347356,0.000674402,6.82061e-05,0.000777232,4.49342e-05,0,0.822256,true
1217,16,0.0302427,0.000101962,0.301408,0.1,0.0301408,-0.000252063,1.50401e-10,-0.000252063,281.091,0.00352542,0.893799,0,0.0275751,0.0564216,0.0386875,0.0264396,0.00641749,0.0115408,0.0172609,0.000708755,0.000137526,1.39262e-05,0.000158501,9.16393e-06,0,0.167677,0.00798403,0.131415,0.0254641,0.00281426,0.0314699,0.0565935,0.0846435,0.00347558,0.000674398,6.8291e-05,0.000777254,4.49379e-05,0,0.822253,true
1218,16,0.0302397,0.000101959,0.301378,0.1,0.0301378,-0.000265234,7.51373e-11,-0.000265234,281.077,0.00349366,0.893799,0,0.0275751,0.0564207,0.0386867,0.0264378,0.00641748,0.0115406,0.0172604,0.000709145,0.000137522,1.3943e-05,0.000158501,9.16445e-06,0,0.167672,0.00798402,0.131411,0.0254631,0.0028139,0.0314708,0.056594,0.0846438,0.00347759,0.000674396,6.83754e-05,0.000777274,4.49418e-05,0,0.82225,true
1219,16,0.0302367,0.000101956,0.301348,0.1,0.0301348,-0.000262588,-1.3546e-10,-0.000262588,281.063,0.00350805,0.893799,0,0.027575,0.0564197,0.0386858,0.026436,0.00641748,0.0115403,0.01726,0.000709535,0.000137517,1.39599e-05,0.0001585,9.16498e-06,0,0.167666,0.00798401,0.131407,0.0254619,0.00281354,0.0314718,0.0565945,0.0846442,0.00347961,0.000674391,6.84602e-05,0.000777297,4.49457e-05,0,0.822247,true
